pathway	Plate1_1174R_0_M_S2_week9_S56_L001	Plate1_160R_0_F_S2_week10_S49_L001	Plate1_160R_L_F_S2_week10_S50_L001	Plate1_2446R_0_F_S2_week9_S55_L001	Plate1_3795R_R_F_S2_week10_S51_L001	Plate1_3896R_0_M_S2_week10_S52_L001	Plate1_3896R_L_M_S2_week10_S53_L001	Plate1_3909R_R_M_S2_week10_S54_L001	Plate2_073R_0_M_S2_week5_S52_L001	Plate2_073R_0_M_S2_week9_S55_L001	Plate2_1067R_R_M_S2_week5_S56_L001	Plate2_1067R_R_M_S2_week9_S59_L001	Plate2_1152R_0_M_S2_week9_S60_L001	Plate2_2404R_R_F_S2_week5_S35_L001	Plate2_2404R_R_F_S2_week9_S38_L001	Plate2_2446R_L_F_S2_week5_S39_L001	Plate2_2446R_L_F_S2_week9_S42_L001	Plate2_3795R_0_F_S2_week5_S43_L001	Plate2_3795R_0_F_S2_week9_S46_L001	Plate2_3909R_0_M_S2_week5_S61_L001	Plate2_3909R_0_M_S2_week9_S64_L001	Plate2_3918R_R_M_S2_week5_S65_L001	Plate2_3918R_R_M_S2_week9_S68_L001	Plate2_3969R_0_F_S2_week5_S47_L001	Plate2_3969R_0_F_S2_week9_S50_L001	Plate2_3980R_0_F_S2_week9_S51_L001	Plate3_073R_R_M_S2_Pellet_week9_S61_L001	Plate3_073R_R_M_S2_week5_S33_L001	Plate3_1067R_0_M_S2_week5_S34_L001	Plate3_1067R_0_M_S2_week9_S62_L001	Plate3_1067R_L_M_S2_week5_S35_L001	Plate3_1067R_L_M_S2_week9_S63_L001	Plate3_1152R_0_M_S2_week5_S36_L001	Plate3_1152R_L_M_S2_week5_S37_L001	Plate3_1152R_L_M_S2_week9_S64_L001	Plate3_1152R_R_M_S2_week5_S38_L001	Plate3_1152R_R_M_S2_week9_S65_L001	Plate3_1174R_0_M_S2_week5_S39_L001	Plate3_2404R_0_F_S2_week5_S40_L001	Plate3_2404R_0_F_S2_week9_S66_L001	Plate3_2404R_L_F_S2_week5_S41_L001	Plate3_2404R_L_F_S2_week9_S67_L001	Plate3_2446R_0_F_S2_week5_S42_L001	Plate3_2446R_RL_F_S2_Pellet_week9_S69_L001	Plate3_2446R_RL_F_S2_week5_S44_L001	Plate3_2446R_R_F_S2_Pellet_week9_S68_L001	Plate3_2446R_R_F_S2_week5_S43_L001	Plate3_2453R_0_F_S2_Pellet_week9_S70_L001	Plate3_2453R_0_F_S2_week5_S45_L001	Plate3_2453R_L_F_S2_Pellet_week9_S71_L001	Plate3_2453R_L_F_S2_week5_S46_L001	Plate3_2453R_R_F_S2_Pellet_week9_S72_L001	Plate3_2453R_R_F_S2_week5_S47_L001	Plate3_3795R_L_F_S2_week5_S48_L001	Plate3_3795R_L_F_S2_week9_S73_L001	Plate3_3880R_0_F_S2_week5_S49_L001	Plate3_3880R_0_F_S2_week9_S74_L001	Plate3_3880R_L_F_S2_week5_S50_L001	Plate3_3880R_L_F_S2_week9_S75_L001	Plate3_3880R_R_F_S2_week5_S51_L001	Plate3_3880R_R_F_S2_week9_S76_L001	Plate3_3909R_L_M_S2_week5_S52_L001	Plate3_3909R_L_M_S2_week9_S77_L001	Plate3_3918R_0_M_S2_week5_S53_L001	Plate3_3918R_0_M_S2_week9_S78_L001	Plate3_3918R_L_M_S2_week5_S54_L001	Plate3_3918R_L_M_S2_week9_S79_L001	Plate3_3918R_RL_M_S2_week5_S55_L001	Plate3_3918R_RL_M_S2_week9_S80_L001	Plate3_3918R_RR_M_S2_week5_S56_L001	Plate3_3918R_RR_M_S2_week9_S81_L001	Plate3_3969R_R_F_S2_Pellet_week9_S82_L001	Plate3_3969R_R_F_S2_week5_S57_L001	Plate3_3980R_0_F_S2_week5_S58_L001	Plate3_3980R_L_F_S2_Pellet_week9_S83_L001	Plate3_3980R_L_F_S2_week5_S59_L001	Plate3_3980R_R_F_S2_Pellet_week9_S84_L001	Plate3_3980R_R_F_S2_week5_S60_L001	Plate5_048R_S2_R_Female_week5_S61_L001	Plate5_048R_S2_R_Female_week9_S75_L001	Plate5_1050R_S2_L_Male_week5_S68_L001	Plate5_1050R_S2_L_Male_week9_S82_L001	Plate5_1050R_S2_RR_Male_week5_S70_L001	Plate5_1050R_S2_RR_Male_week9_S84_L001	Plate5_1050R_S2_R_Male_week5_S69_L001	Plate5_1050R_S2_R_Male_week9_S83_L001	Plate5_1127R_S2_0_Female_week5_S62_L001	Plate5_1127R_S2_0_Female_week9_S76_L001	Plate5_1127R_S2_R_Female_week5_S63_L001	Plate5_1127R_S2_R_Female_week9_S77_L001	Plate5_2514R_S2_L_Male_week5_S71_L001	Plate5_2514R_S2_L_Male_week9_S85_L001	Plate5_2514R_S2_R_Male_week5_S72_L001	Plate5_2514R_S2_R_Male_week9_S86_L001	Plate5_3995R_S2_0_Female_week5_S64_L001	Plate5_3995R_S2_0_Female_week9_S78_L001	Plate5_3995R_S2_L_Female_week5_S65_L001	Plate5_3995R_S2_L_Female_week9_S79_L001	Plate5_3995R_S2_RR_Female_week5_S67_L001	Plate5_3995R_S2_RR_Female_week9_S81_L001	Plate5_3995R_S2_R_Female_week5_S66_L001	Plate5_3995R_S2_R_Female_week9_S80_L001	Plate5_3997R_S2_L_Male_week5_S73_L001	Plate5_3997R_S2_L_Male_week9_S87_L001	Plate5_3997R_S2_R_Male_week5_S74_L001	Plate5_3997R_S2_R_Male_week9_S88_L001
PWY-7199	9978.475888621952	9438.14148026114	7723.498344923512	10700.11865644467	13937.17502926322	9188.966068565396	11889.435270789832	10760.834290057719	10540.551845645372	13536.272444723354	12690.356653631907	11731.199691706415	14222.307801441662	12007.551490383505	11092.00717964226	7991.1487599448765	7875.470938077096	10797.08441964027	11643.500929655753	12599.774560688102	11698.545677965863	11652.977630029443	9767.430632932414	8379.883798141154	11575.003560015626	10733.486431290654	13553.344204212272	9207.000281552972	11835.286932451661	13543.570595977499	9910.583300577418	11347.956066504836	12425.169667575974	13561.278373259105	10483.221659032233	8370.870709068979	8380.090131810253	10622.28344626983	10790.505218315246	9260.940442121182	12577.522672124194	9963.32525800483	11480.414689991534	13304.085833718867	9603.093341464517	8016.852822804162	11851.22809492522	9215.604328210431	8739.802088519189	11530.906549182202	12105.236239642747	8815.85428984977	8830.361175441642	11086.146540379572	7111.277710694317	9003.252002199753	6257.372344165907	7623.701338834674	10747.580410022532	10247.049645939158	9931.753117359594	8425.466750142943	10411.090487826921	10726.260850713292	9423.538162607818	9988.028742535244	12242.831615830111	9538.46447523364	9859.786611466885	9932.009313180313	10426.797317359888	10562.701614909212	11703.482467917018	9772.333605793221	10093.393232320605	13656.821350084088	11219.30027354339	15837.415743318532	9960.22235152953	9342.289945994778	15618.742553861028	12431.555922752304	11851.83392692016	16251.539406325992	10633.965574023989	10348.276204863141	11298.109868652724	11766.145466234071	11878.52844574675	16157.70334465209	7381.701856240252	16963.721508523235	10196.765248024158	22148.480523880797	15523.338249974808	10314.339229145911	10100.445753825514	13395.138105928329	10216.26489839702	18507.841290331555	9279.545032100626	15958.832853673222	10401.134361602435	18105.76724109561	15932.480079205872	9436.838144748765
PWY-7200	9771.079483676984	11155.225237309884	10194.582924099159	11165.63660233466	12310.265534861877	10264.16924263061	13370.820735656886	12328.35949036348	12596.631979116406	14958.950153761998	12855.855331846762	11275.31416892635	14712.548508449672	9468.074793890051	9455.966880229034	9727.841136559582	9494.802257542795	12579.303595621976	13029.180009643112	14515.448271174822	12585.34356690593	10955.630048395318	9697.748276289747	10316.045753415254	10453.320016413598	13525.04866700693	13506.751705413326	10708.798034675368	12464.532158487553	11657.021896246632	9609.06284376601	12387.564118515651	12738.308558567394	12355.193379670394	11401.077295937896	8853.750231269953	9123.105209034118	9632.694077304992	11417.157573152	10254.958884680133	10931.666245854241	11129.85874277262	10698.585624372485	12475.45634378445	10536.05248861795	9802.600362240817	11753.194876307207	10574.79928005689	9632.700689090512	10139.71506496354	11297.120264827245	9136.725547442513	8115.785419357792	12083.926856203094	9189.442892596018	11383.439897396072	9157.887899055979	9273.27030965494	13497.615935178694	11983.232933308042	9889.698200143377	9327.826108012368	11091.489829407237	10621.842033241512	9159.684216479936	9827.75679633101	11602.210189331478	10064.549356342157	10878.671156842465	11011.574412741315	9205.07178332738	11314.548550257563	12926.549686513084	11422.727790004314	10823.175941476537	13218.630366523983	11889.92635534274	14127.314780552382	11357.956298370991	9728.708001228339	16827.333971766784	12477.15868169234	13197.842385308692	15001.205603640683	11414.2400685177	11322.706472446409	13117.923455161297	12269.52240394971	12005.412594328176	17754.6236470335	7669.997637119708	18250.742310452388	11547.42298794264	18672.32369896872	16582.42804604897	11568.109360129076	10722.99866768361	11158.615666750851	10504.923454477768	19530.483587927036	9934.926509418532	16340.091499972663	9067.485690594885	15091.467917670676	16177.218703207693	10007.426049789367
PWY-7208	14930.042898529611	17283.543995149867	18627.021097326295	17162.34975853425	17826.497478516067	15964.694315659812	20644.79772162282	19139.26188828552	20867.678044380205	23566.288287810148	19623.721294464303	17452.95377717654	22711.42494667605	14336.822426802844	13833.70751561836	15797.492746257918	15676.477807418985	19278.543757240084	20404.691674930666	23561.79874339762	20445.370315900884	16702.618328217693	15351.47679314236	17167.705694010598	15378.773615874266	22767.937913355407	19886.49471354163	17299.779950616892	19175.545037728556	17012.848499573876	14224.162337273228	19220.163790159622	19042.363572237973	18651.84763392739	17729.222502444274	13892.92011584041	14071.780585043014	14369.487113772024	17258.813539878083	16337.292155768426	16405.947928754787	18245.430910004405	16019.07387625798	18734.840740011477	17539.704697756897	16511.377094407875	17199.322905185658	16557.747258806106	14581.947558768388	15920.563633312564	16935.130569407032	14183.922975596566	12401.765621110555	18384.73725119115	17733.79381768084	19566.891050979397	22814.210369050452	15747.816543863903	24684.523848919293	18852.23886788295	15946.347432183302	14987.143473558146	17596.739233624077	15789.759686022255	14206.149176242216	14816.921875247435	18046.28168219316	15792.745439849834	17767.760450162106	17704.365872689366	13966.931369330472	17721.926971630735	20671.062969343086	19047.020120929265	17488.60429871542	20416.26780343199	18685.598506216917	21449.42551167384	18414.05774407952	14656.818733312777	26344.248170851995	20320.47913132657	20950.193453599422	24001.40843364391	17795.430443764675	19043.275148027486	21695.33844091909	19649.88464211932	18063.130295281597	32777.3336894458	12224.151841538976	29377.393142908888	17987.85088112482	29567.274255923723	24986.886339769582	19176.651849319453	16699.802027155325	17633.663026570313	15836.061466236708	30567.583372204852	15640.613820140146	27261.688702170733	13680.119167839985	23837.871382997597	24382.89870383152	15951.20016007403
PWY-7209	937.2073362934449	712.116341987574	833.7155975908076	1136.0137061529076	1078.726007898693	1108.329841712588	975.0061711771506	1284.5428140892275	1254.4635090362463	1871.0304011817839	1358.6488209134188	1609.8241773729478	1118.281725816484	1253.5077546305315	883.6586088188238	627.9410485566365	1055.3359311957645	840.5325398261366	1260.7360113153402	2452.042444841655	1661.9436030693175	1014.5765026687274	1231.9684114113024	827.7603588663579	962.7488542073352	1070.8639033142529	1253.7258867640653	736.3401575847089	1324.6335895361221	1319.4018415456028	1002.3175190147557	1355.950300629238	1576.779949482957	1550.7144661484292	969.4589002687703	1112.0316854781913	711.3815547849246	1064.2463054871662	1024.6070706205646	1159.838458926552	2340.790406010026	1088.7440998960367	926.4045106832602	1638.886827121975	1575.2834169125704	924.2133502344202	891.6798868152943	1069.2399634316266	550.3705523053468	1740.0217724093095	947.3324285785255	1025.2564170234912	961.4771599906162	997.8909718205651	1004.0470854606167	1045.3641166128377	877.1024984564274	1097.5163315730406	1760.2972967584906	766.5605142431473	1351.198004618457	1019.0653914670895	1541.298303939701	673.2209901598442	792.1996598137296	1150.3971736968795	1555.7851923673543	1029.190379192309	945.3256596478273	1333.7224117973142	1123.0857738174132	1517.539406932142	1371.768533855321	1256.0022518981739	837.7082407823841	1465.3444114814458	1413.2237258457835	1389.0802465510922	1620.848787060811	1254.708707921565	1797.3042360213935	1713.7170656418714	1469.9847736380275	1783.700755773076	973.8937419306209	1599.7919134685014	1504.0036675571512	2238.730555962336	1329.15773850373	3043.420029632973	1157.7473148739248	2049.1792300152315	1681.3902734187895	2592.268451466817	2331.0338629176717	1479.0046166686911	1316.5611699115886	1981.091642398966	1083.6934019492317	2431.4439027778735	1145.2963197774482	2491.7159541956566	867.5348605934366	2014.668654130182	1750.0888497386302	1250.4348594968292
PWY-7210	5757.18549950905	4225.085041273066	5125.837514840207	6092.574439471074	6241.0550104559015	4432.221336358463	6116.801135885363	5388.809516217974	4749.828958849822	7224.031788725934	6623.196661015448	7047.952674354051	8543.50653062788	4415.444735026805	5057.447834449845	3513.693320181869	3827.1848106139096	4462.943486453264	6586.07709283795	4427.650879512811	8614.909626670547	5553.963646653085	6995.096188292026	4195.6839612284575	5459.150627741888	5111.637202084695	6060.350560354935	5112.5239785676995	6534.506155389428	6202.181421437295	4418.833209157884	6279.911284461575	5027.056537937434	6934.281360318667	5669.495880521035	4711.375973953255	4639.133418379404	5417.85077036744	5062.466055910769	5973.397807709737	6052.909238441059	7547.856976873518	5983.377555381868	7164.699126064166	5799.858844482289	4503.404986069456	4463.57989472388	4312.611640675944	4118.491795543292	7122.44429686151	5541.309348287934	5058.261888708526	3538.907840825937	5173.888134082114	5620.600898547	4610.373809728086	5810.6518885066625	4112.3136488182045	7343.288258473172	5347.329615009865	6852.7032296864345	4788.8021634381985	7163.345525018992	5243.835652233004	6546.151212403201	4699.650216469716	8216.441321120714	4588.577155604613	7518.3141444483745	5157.826428003434	6204.316526666214	5959.956384475228	7074.551249126084	6096.300570059412	7039.319155516695	8325.86437730562	6371.957239046806	7987.782189866281	3827.110878511865	5015.835699485311	9187.374711855291	9016.185244743874	6899.621150625143	11292.754808055997	6416.945409820082	7832.060009484599	7043.343322956258	7815.676785137358	6389.676740863405	15723.413034863943	4360.957930626735	11350.484614136903	4822.286317212273	13791.663429057031	6694.9853949833105	6839.072861605738	5806.798447882492	7558.90173504908	4640.593605133953	11628.601353230393	4451.699001577935	12338.133882363958	3799.7888138008943	10717.80062793968	7050.882212346311	5959.667188036092
PWY-7211	12733.264840149202	15265.175752599473	14860.929971060972	15012.504800343011	14665.602593646665	13919.441788622866	18176.484107120206	16665.98074546033	18190.335004978842	20535.482445860023	16988.186397719113	14665.240875114681	19824.130982366558	10537.787024513545	11059.924748228521	13761.12557326983	13639.720199944952	17095.027849022554	17911.666714887793	20797.09282314411	17647.014295017216	13955.75178066827	13050.101137490843	14947.332350187464	12669.649248710528	19450.700280876485	17210.997161299303	15154.138811258408	16958.235514506916	13719.531524344498	12310.979885762572	16770.863722213082	16580.104327268953	15232.737368740538	15443.089765373124	12144.898319798534	12334.297648920312	11707.709927043938	15134.094074157923	14212.542317236599	12979.651474895682	15309.885625948178	13235.358936404386	15735.61533849785	15143.925581231395	14020.685185875729	14644.580078742429	14431.2304849195	12862.693642881748	12694.235464198226	13969.368607739276	12302.872471257939	9972.908581575242	16311.355701709877	14557.37881831335	16909.54383134384	16061.978197303242	13689.72000542442	20337.14813926975	16619.229021655927	13376.142410627284	13200.925293122784	15230.291240124294	13671.704725529966	12098.240207456762	12698.642416723767	15091.610365142089	13871.616194812705	15243.230656341293	15678.190573862345	11348.092617621669	15414.218431458643	18151.350893786977	16560.902844679807	15138.35308440249	17096.601079352735	16258.232214126305	17128.78296587135	16247.150580837442	12913.269182181904	23235.154754237883	17190.538412602	18403.561330179244	19477.48566267408	15588.513430951825	16350.397612592995	18871.848976022706	17036.425537737043	15644.95889899121	27882.219992927912	10499.434710020341	25389.508258345057	15954.473100221365	22664.71411591995	22199.507966775454	16476.51472073291	14690.149708034818	13472.352741624607	13766.52550187187	26716.8650451931	13729.183861502042	23133.62700914237	10752.344409366051	18213.284451778218	20968.25519520333	13738.030274963296
PWY-7219	21744.579606833784	23922.13313036727	26156.499373852155	24774.446604838435	25120.038981460646	22535.32311829914	29052.81755733931	26743.298922472004	29728.706014691437	33772.76002026268	28538.616173695376	25711.81125890312	33055.12378138398	20211.921893420367	19563.90659087705	22126.78775094043	22263.40752519904	26727.775524763496	29146.29054298966	33929.38594824906	30139.81948220895	24434.984267090753	22843.9854698832	24248.91706811667	21979.500261534704	31863.51025260128	28070.911156117232	24704.809299344313	27908.88657724507	24107.893118297274	20558.401982129675	27467.90215780114	27146.24453255722	27075.591542323098	25302.72315628324	20283.32510024773	20055.790187452396	20795.141950776815	24496.08969208164	23610.802194564178	23843.203609314707	26626.580873372437	23146.146174290527	27297.250155986363	25840.978172381758	23449.793455265506	24137.47481139454	23330.20932113426	20429.936214256635	23994.419484830283	24274.774634643247	20605.474418962775	17987.487057670565	26055.1175805996	25692.490880453246	27596.5293701665	32364.523486861493	22587.701933580895	35508.70511960315	26520.00319343912	23941.104519153767	21808.236682606734	25645.142887468082	22733.815021291324	21041.386072066645	21514.694337830657	26855.474428721307	22989.78399506208	26070.195555900566	25856.437439746456	20561.222545323213	25648.374507776913	29993.483722518216	27562.702441202484	25868.119335668012	30158.339099461664	27212.758762498805	31152.340612002998	26532.641059920043	20973.491802432527	38230.32482025228	30627.758628171105	30228.079962408854	36392.103654600935	25690.72392842564	28382.58521551425	31444.758131173247	29048.402137347923	26031.558769263476	50865.02325914882	18062.304066332053	42957.21423725189	25584.156057162818	44568.76722171562	35722.98177739075	28088.245573039785	24370.382338815125	26535.990880156492	22690.715358549573	44556.77099227938	22806.19961142605	41417.143014574096	19578.880529621943	35902.40541024276	35033.870636791115	23345.9918655269
PWY-7220	13747.743718373382	17784.755201429332	17970.877104105966	16425.761585010092	17224.449425731593	15516.47700138784	20643.731860404725	18842.91769364513	20778.356573506062	22605.18732468619	19291.976948826206	16077.810501223035	21570.287825582443	14031.976407883725	13590.179576057428	16145.96280800937	15675.830669115752	19910.641656176904	20056.843289252625	23151.18126666164	18827.564645719398	16079.846424057485	14015.874465847293	17494.773185569717	14928.408449319015	22884.34613875995	19143.72536482182	17231.15685290881	18851.720198288163	16175.51444406234	14220.21134343795	18387.839183794353	19035.543442462644	18114.964019740397	17025.94205382689	13507.910101645122	13698.984914650691	13745.923850235844	17365.412994992403	15560.320040085577	15224.46919808108	16271.129295566252	15375.93637085174	17128.70150120227	16208.593554039255	16089.15329822027	17426.473786821298	16220.759833941129	14604.480420930666	13209.409249748647	16718.249284919675	13265.529942932066	11822.55188259063	18453.96040088529	17027.87618042834	19604.41252227033	21676.279558386523	15556.551444250053	23182.527886520835	18860.22207466926	13917.3915021108	14540.21315355121	16326.337446611136	15695.92259099065	13025.27715200597	14422.836034977456	16138.36765304649	15222.153716588524	16425.66543403012	17073.358234705425	12507.790715863031	16629.136028430188	20044.68302427607	18534.26546945188	16085.909274467916	18953.718766890797	17497.6955695593	20353.16660689756	18266.440725365053	14364.650491721006	25890.51254322559	18006.583088756048	20617.321176194997	20922.990551543062	17217.339763466556	17358.863658598984	21002.527399415383	18236.334975285616	17395.259955685175	28904.088237674514	11495.57874142791	27200.37550450224	18175.00111690777	25172.096608368814	24850.071130553923	17724.572777196667	16033.734457031378	14955.127079686476	15499.498514833382	28687.7120325676	14998.028174133651	23829.38033262567	13405.085960284861	20564.80598695446	24075.465828506225	14598.755806166964
PWY-7221	19740.160367526158	21226.8065001901	22881.908183655025	22316.976534817644	23160.21226957802	20199.942439367034	25946.31831963154	23922.19680827875	26503.694859861138	30197.381505888075	25902.014152819036	23542.01393837482	29626.51130152574	19173.134130926046	18140.371327034572	19607.453412314997	19721.390310591294	23817.05058814389	25965.16658845649	30507.35867231613	27047.689236384795	22391.35933792351	20657.263889230486	21462.08469377363	20210.80082666536	28146.34108955919	25469.481275032373	22018.13802174116	25153.212893274558	22395.404330457714	18853.265820510635	24626.2691419432	24844.921218095224	24968.179725287093	22678.90165310055	18408.983914032753	17929.023961067505	19328.314792265537	22253.787398652385	21031.86989119095	22258.835856849757	23506.750106938543	21212.18496970983	24910.906994826582	23285.743789086475	20693.238714514417	22113.386609774847	20885.98983423311	18329.378692843646	22078.448331110863	22342.866217063394	18597.91420119753	16778.25679439527	23427.61974517989	22459.885625529205	24720.282451385978	27917.32733153164	20173.906889511603	31317.02531049926	23833.378701344274	21759.43183913219	19580.476088503598	23040.51368717891	20667.738593662893	19036.856509382866	19642.497988323943	24422.052160927946	20874.19386094074	23106.34874994782	23356.01414696127	18918.97914655969	23076.741082911005	26967.56630890177	24545.2033066173	23206.53232968524	27491.256374660486	24442.90428113094	28847.508867536275	23870.053627061294	18835.92077570082	34121.46655646382	27709.371202533563	26945.591994299863	33305.587488319834	23052.607549024477	25364.377457861498	27946.73819175557	26249.485744491718	23629.815679301817	45149.60722648559	16280.567247288423	38801.72236933198	22833.096192871046	41696.73865206548	32478.812129339018	25099.205482821282	22101.446296479346	24849.46659460017	20674.67397201321	40340.86581027671	20611.41934992623	37355.982263509446	18141.756438307206	33476.454167366974	31810.818889845927	20967.247859397914
PWY-7222	13747.743718373382	17784.755201429332	17970.877104105966	16425.761585010092	17224.449425731593	15516.47700138784	20643.731860404725	18842.91769364513	20778.356573506062	22605.18732468619	19291.976948826206	16077.810501223035	21570.287825582443	14031.976407883725	13590.179576057428	16145.96280800937	15675.830669115752	19910.641656176904	20056.843289252625	23151.18126666164	18827.564645719398	16079.846424057485	14015.874465847293	17494.773185569717	14928.408449319015	22884.34613875995	19143.72536482182	17231.15685290881	18851.720198288163	16175.51444406234	14220.21134343795	18387.839183794353	19035.543442462644	18114.964019740397	17025.94205382689	13507.910101645122	13698.984914650691	13745.923850235844	17365.412994992403	15560.320040085577	15224.46919808108	16271.129295566252	15375.93637085174	17128.70150120227	16208.593554039255	16089.15329822027	17426.473786821298	16220.759833941129	14604.480420930666	13209.409249748647	16718.249284919675	13265.529942932066	11822.55188259063	18453.96040088529	17027.87618042834	19604.41252227033	21676.279558386523	15556.551444250053	23182.527886520835	18860.22207466926	13917.3915021108	14540.21315355121	16326.337446611136	15695.92259099065	13025.27715200597	14422.836034977456	16138.36765304649	15222.153716588524	16425.66543403012	17073.358234705425	12507.790715863031	16629.136028430188	20044.68302427607	18534.26546945188	16085.909274467916	18953.718766890797	17497.6955695593	20353.16660689756	18266.440725365053	14364.650491721006	25890.51254322559	18006.583088756048	20617.321176194997	20922.990551543062	17217.339763466556	17358.863658598984	21002.527399415383	18236.334975285616	17395.259955685175	28904.088237674514	11495.57874142791	27200.37550450224	18175.00111690777	25172.096608368814	24850.071130553923	17724.572777196667	16033.734457031378	14955.127079686476	15499.498514833382	28687.7120325676	14998.028174133651	23829.38033262567	13405.085960284861	20564.80598695446	24075.465828506225	14598.755806166964
