pathway	Plate1_1174R_0_M_S2_week9_S56_L001	Plate1_160R_0_F_S2_week10_S49_L001	Plate1_160R_L_F_S2_week10_S50_L001	Plate1_2446R_0_F_S2_week9_S55_L001	Plate1_3795R_R_F_S2_week10_S51_L001	Plate1_3896R_0_M_S2_week10_S52_L001	Plate1_3896R_L_M_S2_week10_S53_L001	Plate1_3909R_R_M_S2_week10_S54_L001	Plate2_073R_0_M_S2_week5_S52_L001	Plate2_073R_0_M_S2_week9_S55_L001	Plate2_1067R_R_M_S2_week5_S56_L001	Plate2_1067R_R_M_S2_week9_S59_L001	Plate2_1152R_0_M_S2_week9_S60_L001	Plate2_2404R_R_F_S2_week5_S35_L001	Plate2_2404R_R_F_S2_week9_S38_L001	Plate2_2446R_L_F_S2_week5_S39_L001	Plate2_2446R_L_F_S2_week9_S42_L001	Plate2_3795R_0_F_S2_week5_S43_L001	Plate2_3795R_0_F_S2_week9_S46_L001	Plate2_3909R_0_M_S2_week5_S61_L001	Plate2_3909R_0_M_S2_week9_S64_L001	Plate2_3918R_R_M_S2_week5_S65_L001	Plate2_3918R_R_M_S2_week9_S68_L001	Plate2_3969R_0_F_S2_week5_S47_L001	Plate2_3969R_0_F_S2_week9_S50_L001	Plate2_3980R_0_F_S2_week9_S51_L001	Plate3_073R_R_M_S2_Pellet_week9_S61_L001	Plate3_073R_R_M_S2_week5_S33_L001	Plate3_1067R_0_M_S2_week5_S34_L001	Plate3_1067R_0_M_S2_week9_S62_L001	Plate3_1067R_L_M_S2_week5_S35_L001	Plate3_1067R_L_M_S2_week9_S63_L001	Plate3_1152R_0_M_S2_week5_S36_L001	Plate3_1152R_L_M_S2_week5_S37_L001	Plate3_1152R_L_M_S2_week9_S64_L001	Plate3_1152R_R_M_S2_week5_S38_L001	Plate3_1152R_R_M_S2_week9_S65_L001	Plate3_1174R_0_M_S2_week5_S39_L001	Plate3_2404R_0_F_S2_week5_S40_L001	Plate3_2404R_0_F_S2_week9_S66_L001	Plate3_2404R_L_F_S2_week5_S41_L001	Plate3_2404R_L_F_S2_week9_S67_L001	Plate3_2446R_0_F_S2_week5_S42_L001	Plate3_2446R_RL_F_S2_Pellet_week9_S69_L001	Plate3_2446R_RL_F_S2_week5_S44_L001	Plate3_2446R_R_F_S2_Pellet_week9_S68_L001	Plate3_2446R_R_F_S2_week5_S43_L001	Plate3_2453R_0_F_S2_Pellet_week9_S70_L001	Plate3_2453R_0_F_S2_week5_S45_L001	Plate3_2453R_L_F_S2_Pellet_week9_S71_L001	Plate3_2453R_L_F_S2_week5_S46_L001	Plate3_2453R_R_F_S2_Pellet_week9_S72_L001	Plate3_2453R_R_F_S2_week5_S47_L001	Plate3_3795R_L_F_S2_week5_S48_L001	Plate3_3795R_L_F_S2_week9_S73_L001	Plate3_3880R_0_F_S2_week5_S49_L001	Plate3_3880R_0_F_S2_week9_S74_L001	Plate3_3880R_L_F_S2_week5_S50_L001	Plate3_3880R_L_F_S2_week9_S75_L001	Plate3_3880R_R_F_S2_week5_S51_L001	Plate3_3880R_R_F_S2_week9_S76_L001	Plate3_3909R_L_M_S2_week5_S52_L001	Plate3_3909R_L_M_S2_week9_S77_L001	Plate3_3918R_0_M_S2_week5_S53_L001	Plate3_3918R_0_M_S2_week9_S78_L001	Plate3_3918R_L_M_S2_week5_S54_L001	Plate3_3918R_L_M_S2_week9_S79_L001	Plate3_3918R_RL_M_S2_week5_S55_L001	Plate3_3918R_RL_M_S2_week9_S80_L001	Plate3_3918R_RR_M_S2_week5_S56_L001	Plate3_3918R_RR_M_S2_week9_S81_L001	Plate3_3969R_R_F_S2_Pellet_week9_S82_L001	Plate3_3969R_R_F_S2_week5_S57_L001	Plate3_3980R_0_F_S2_week5_S58_L001	Plate3_3980R_L_F_S2_Pellet_week9_S83_L001	Plate3_3980R_L_F_S2_week5_S59_L001	Plate3_3980R_R_F_S2_Pellet_week9_S84_L001	Plate3_3980R_R_F_S2_week5_S60_L001	Plate5_048R_S2_R_Female_week5_S61_L001	Plate5_048R_S2_R_Female_week9_S75_L001	Plate5_1050R_S2_L_Male_week5_S68_L001	Plate5_1050R_S2_L_Male_week9_S82_L001	Plate5_1050R_S2_RR_Male_week5_S70_L001	Plate5_1050R_S2_RR_Male_week9_S84_L001	Plate5_1050R_S2_R_Male_week5_S69_L001	Plate5_1050R_S2_R_Male_week9_S83_L001	Plate5_1127R_S2_0_Female_week5_S62_L001	Plate5_1127R_S2_0_Female_week9_S76_L001	Plate5_1127R_S2_R_Female_week5_S63_L001	Plate5_1127R_S2_R_Female_week9_S77_L001	Plate5_2514R_S2_L_Male_week5_S71_L001	Plate5_2514R_S2_L_Male_week9_S85_L001	Plate5_2514R_S2_R_Male_week5_S72_L001	Plate5_2514R_S2_R_Male_week9_S86_L001	Plate5_3995R_S2_0_Female_week5_S64_L001	Plate5_3995R_S2_0_Female_week9_S78_L001	Plate5_3995R_S2_L_Female_week5_S65_L001	Plate5_3995R_S2_L_Female_week9_S79_L001	Plate5_3995R_S2_RR_Female_week5_S67_L001	Plate5_3995R_S2_RR_Female_week9_S81_L001	Plate5_3995R_S2_R_Female_week5_S66_L001	Plate5_3995R_S2_R_Female_week9_S80_L001	Plate5_3997R_S2_L_Male_week5_S73_L001	Plate5_3997R_S2_L_Male_week9_S87_L001	Plate5_3997R_S2_R_Male_week5_S74_L001	Plate5_3997R_S2_R_Male_week9_S88_L001
ASPASN-PWY	10647.901868131867	9598.962747252746	7377.290256410254	11068.793956043957	14669.591208791204	9441.032454212453	12221.034432234434	10833.989706959708	10858.058131868129	13918.46153846154	13704.91461538461	12391.472673992674	14914.552857142859	13175.329230769232	11720.35545787546	8280.472197802197	8130.482087912086	11042.012197802202	11842.035787545787	13105.362234432232	11901.302747252746	12810.957545787547	10316.40388278388	8454.231025641026	12361.70673992674	10856.05029304029	14214.821355311358	9304.754652014652	12634.32098901099	14373.540732600733	10726.47476190476	11582.23868131868	13071.722417582416	14773.208937728938	10879.66948717949	8818.946446886448	8650.135750915751	11280.990476190475	11276.371648351647	9392.834615384614	13282.943113553114	9931.212527472526	12216.863296703297	13893.123443223443	10034.26893772894	8127.878937728938	12596.378315018315	9322.580769230768	9040.753736263736	12578.595897435896	13110.648608058607	9256.516703296702	9609.09805860806	11515.143882783881	7161.902124542124	8077.123516483517	5903.4000732600725	7423.907472527472	10564.70684981685	9964.67142857143	10466.66326007326	8805.159816849819	10573.875384615387	11508.260402930402	10059.13205128205	10791.948021978022	13023.743736263736	10196.517875457874	10109.02868131868	10439.871794871797	11089.433260073258	10885.521648351647	11862.05238095238	9782.459157509156	10595.082454212454	14392.410842490843	11836.262600732602	17250.35882783883	10529.374908424907	9602.561025641025	16425.06054945055	13502.985347985345	12351.260842490843	17922.796520146512	11087.79197802198	10976.272857142858	11386.96728937729	12590.419706959705	12151.9795970696	19064.799304029304	7827.024322344322	16796.379633699635	10481.105677655676	23695.633113553115	15655.60087912088	10429.333516483515	10244.399304029304	14604.338315018314	10628.250915750914	18490.610402930404	9674.840329670329	17215.214578754578	11531.389816849818	19804.884468864468	16801.39095238095	9788.03956043956
AST-PWY	158.1	211.26666666666665	327.77777777777777	165.07777777777778	164.12222222222223	144.28888888888892	184.28888888888892	197.93333333333334	206.1888888888889	148.25555555555556	570.0	171.26666666666665	215.07777777777778	334.2888888888889	121.5888888888889	119.84444444444445	202.70000000000002	323.65555555555557	227.7777777777778	826.8222222222222	190.32222222222222	454.28888888888895	112.22222222222223	194.12222222222223	155.55555555555557	334.9222222222222	176.66666666666669	248.1	803.1777777777778	237.93333333333334	836.188888888889	247.7777777777778	713.3333333333334	479.21111111111117	127.62222222222223	411.26666666666665	117.93333333333334	460.6333333333333	439.3666666666667	220.15555555555554	534.7666666666668	280.6333333333333	238.41111111111113	262.22222222222223	224.12222222222223	211.26666666666665	304.6	304.44444444444446	221.5888888888889	249.2111111111111	247.93333333333334	153.1777777777778	240.0	417.14444444444445	208.25555555555556	722.6999999999999	266.3444444444445	512.2222222222223	283.0111111111111	751.1111111111112	165.40000000000003	421.5888888888889	190.78888888888892	605.2333333333333	166.66666666666669	581.1111111111111	176.66666666666669	530.0	194.76666666666668	903.0111111111112	163.81111111111113	267.62222222222226	418.8888888888889	291.11111111111114	399.52222222222224	355.7111111111111	363.9666666666667	345.40000000000003	344.7666666666667	152.37777777777777	383.4888888888889	265.40000000000003	378.1	406.34444444444443	298.4111111111111	272.85555555555555	481.26666666666665	303.81111111111113	413.9666666666667	123.96666666666667	145.23333333333335	303.9666666666667	451.9	385.5555555555556	1279.2111111111112	326.34444444444443	791.5888888888888	310.9555555555556	504.7666666666667	664.6	464.1222222222222	445.7111111111111	193.65555555555557	306.98888888888894	475.0777777777778	150.0
BIOTIN-BIOSYNTHESIS-PWY	7706.328674620829	8949.640808897877	4723.51040107853	8528.213198247391	12147.611905089314	7685.00500114594	10568.999581530166	8746.82786653185	9091.567960903272	10607.405695989213	11264.277228715873	8795.347327805865	11311.725527468823	11816.280479406807	10027.81197222784	7522.0518910684195	6758.225319312437	10315.039494169194	9545.500916750927	10564.105082035729	7467.913501853725	10919.186161105496	7152.507819346142	7476.6042804179315	9950.521752612069	9042.022662622177	11534.601213346816	7850.264995753288	10175.034950320189	11381.393798179979	9317.731378496797	8651.07532322211	11401.900606673407	12950.7138793394	8673.829848870913	6841.430151668353	7004.428291203235	9058.926147623863	9984.931223458036	6944.758901247052	10666.557599191103	5279.0214560161785	10271.860808358613	9871.065109538255	7152.736933198517	6084.276804853387	10910.097755308392	7329.870583080553	8012.064341085271	7170.906902595216	11689.270879676442	6604.5006943040125	7737.2618402426715	10106.472220289857	4721.4840175261215	6336.877067745198	2716.4297539602294	5706.870704684867	6371.829571958207	8299.437984496124	6012.5986046511625	6910.768648466465	7266.254755645434	9888.727326996968	7017.07350859454	8866.261139197843	8656.340364004045	8220.951244489384	6635.357027300304	7853.356791371756	7757.170744051231	7687.337263228852	9326.365979103472	7369.335214020896	6473.607569396697	10708.643552140207	8715.93795025278	14538.832093832156	8818.891750050556	7740.569127873273	13798.537001145942	8560.198927401416	10445.655894843276	12005.559561846983	9013.601968318168	6984.901381327942	8512.632268554096	8584.704549511292	9829.398665318502	10979.001846713853	5973.112167441861	11448.238065116278	9413.657032962588	15347.292058779913	13169.614646983486	6898.424475901584	7918.537391843614	9147.07328668689	9003.335860869565	12853.603013144591	7477.783277384564	10042.21483545669	10594.983322682845	12753.828210043817	14176.505130299967	6576.132368857432
BRANCHED-CHAIN-AA-SYN-PWY	18089.104168326765	20521.929201945866	22293.5097819791	20683.191591682964	21306.839961027825	19157.3101362895	24692.078706833618	22826.42327978465	25208.922815288577	28392.731711433793	23860.734428495456	21233.15722937976	27466.175294321252	17257.869812117333	16537.76172247216	18923.876499975035	18860.116071094737	22924.315368697473	24476.286882090186	28696.104440107716	24756.7195272395	20397.93061871359	18553.498011580064	20589.23921027053	18591.530637524353	27258.59113438221	23855.485500485738	20790.31954248536	23281.846664287343	20450.515883982418	17261.75846669381	23144.921524299418	22977.40450925973	22526.734921781088	21289.156131247262	16878.56841128803	16884.6563626642	17368.015487898407	20715.039027794384	19624.677965867522	19805.41443380712	22011.868534551875	19294.217641429983	22690.555260000026	21351.352429490376	19868.866742504637	20679.76400014153	19845.551808450473	17394.30318254491	19541.970902966168	20423.931882495985	17171.665479723164	15171.278450013064	22055.6947215817	21430.82756952274	23395.40570785876	27516.23750929381	18989.97865457877	29822.989741956575	22512.628035910508	19534.727039411853	18203.48622527517	21173.470653833647	19131.204632274323	17182.700729776436	18043.846625243106	21878.656684579862	19290.76447534698	21439.05694953972	21632.42607909635	16890.00881759978	21462.495265509497	24947.960295301116	22968.052571683245	21357.669080615906	24779.704630286345	22642.699160124583	25936.140171860618	22403.64492196285	17605.002958750832	31787.43114167222	24845.59294785887	25212.95292176431	29313.796494790648	21399.964925590306	23171.984570719844	26230.46376593276	23972.16878975108	21718.15395856378	40580.42090063385	14855.182775116265	35357.31270646157	21521.016327312875	35984.220436583906	30036.491110927993	23199.733233055034	20187.508615428345	21680.48593118018	19073.563485906478	36855.911202444666	19040.348298020257	33316.35830350166	16572.796884231648	29244.227016061373	29479.00710394859	19312.428426630777
CALVIN-PWY	13527.954508760038	11247.363144470653	9146.861677343268	14646.456492995329	17847.190975666097	11420.606108515318	14799.01263580341	13005.11602802347	14413.015119141855	17882.400642716286	18050.61147957997	17519.84220795401	19369.470143927625	16917.39377531492	14795.323438494623	9976.670213334794	10252.160503956713	13375.522364889664	15484.743882799932	18590.656126874597	17690.591799497714	16833.661273189617	15123.590547345519	11176.192166381383	15251.35422511681	13064.43546188702	16905.03842053422	12761.455573443562	16838.0001456057	17703.31142943144	13971.327030276065	14647.871322245335	17530.883719065994	19955.88314506512	13510.570917800434	12583.561187585387	10716.609555958854	15751.964712500772	14950.905419173669	12714.239764989508	19406.018079482175	13248.84529780462	16491.130379561975	18631.666023533526	15101.23399569602	10051.946517840679	15721.027155382115	11662.017154144243	10934.984661159217	17785.02064266654	17031.163360445065	12183.544784101356	13239.427474735234	14733.324653082092	10408.671222013883	13717.363147039065	8520.47004675606	11526.304844887967	14843.665015035094	13927.102999451197	15874.424548678224	12391.65313965236	14976.602624563322	14702.351171279599	13709.808697911489	14226.231332282676	18469.784673973325	13700.330338645705	13847.579573632576	14762.587444121993	15107.942207028864	14421.165060139036	17497.041434960818	14446.222440636237	14630.44887542321	21011.813922928337	15548.871138546057	23408.554927308767	14419.563243287614	12458.773776306733	22067.028927703763	19908.46762411022	16647.603353203252	26768.27177417557	14741.652150142145	16189.520710629367	16258.383390198798	17603.88779161365	16867.323571108685	30021.61243565661	11426.365722263563	26088.271086271867	14191.901061631988	37004.6350431047	22958.679176753503	15250.219076970916	15680.29918773539	21765.09857435549	14524.804654874064	27707.575752341374	13748.938617874803	26893.895743682366	14632.978599747436	29039.393634002958	22475.171314159277	13279.516554879168
COA-PWY	14525.57142857143	17127.444285714286	18547.971428571433	16735.667142857146	17591.59714285714	15544.067142857144	20319.514285714286	19006.39428571428	19852.681428571428	22889.832857142846	18657.41142857143	16905.480000000003	22126.58714285714	13530.691428571428	13712.898571428572	15354.72142857143	15217.084285714285	18928.55428571429	20050.465714285707	21713.891428571427	20240.64571428572	15483.514285714282	15332.412857142854	16627.528571428575	14935.048571428571	22283.35142857144	19329.93714285714	16664.788571428573	18369.345714285715	16687.207142857143	13533.867142857145	18776.80857142857	17897.50142857143	17796.311428571425	17255.461428571434	13185.59428571428	13797.521428571428	13779.957142857142	16504.41857142857	16137.967142857138	15689.078571428572	18216.88	15505.977142857142	18102.512857142854	16415.095714285715	16170.284285714284	16490.88142857143	16092.44428571429	14247.288571428573	15429.241428571428	16112.487142857142	13738.625714285712	11296.532857142854	17750.13	17350.438571428575	18667.134285714284	22400.04000000001	14987.247142857146	23994.084285714285	18254.93571428571	15334.287142857143	14182.152857142853	17539.615714285716	15023.291428571425	14382.058571428572	13864.585714285713	18022.500000000004	14434.785714285714	17750.52285714286	16336.737142857142	13942.607142857143	17011.811428571425	19710.889999999992	18306.615714285712	16957.769999999997	19576.962857142862	17966.938571428567	20464.432857142856	17189.359999999997	14386.607142857145	25338.289999999997	19737.81714285714	20303.67857142857	23561.07714285715	17315.91857142857	18595.67571428571	20781.089999999997	19243.115714285712	17383.724285714285	32220.67714285714	11580.271428571426	28422.885714285712	17387.469999999994	28786.778571428564	23688.141428571424	18439.96	15776.145714285718	16960.381428571432	14953.330000000002	29589.270000000004	14479.550000000001	26395.61999999999	12574.958571428571	23097.097142857147	22977.378571428573	15487.135714285716
COBALSYN-PWY	8144.145437515973	7097.933592128801	5148.9186018400205	8593.63388857654	11091.998204191155	7018.3543669818555	9218.37756401738	7874.182957321747	8758.339798108867	10550.997083567594	11258.399970355227	9940.409678251981	11629.681979810883	10573.321120112447	9083.673995399948	6413.9887193968825	6338.764348070534	8409.13040148224	9117.937265780734	11012.45039151546	9366.079143879379	10598.26044671607	8115.2734554050585	6744.159502683362	9714.302950677233	8150.938346026067	10629.152312803473	7431.612462560696	10336.29241681574	10985.81106516739	8848.101998466651	8750.146246102735	10692.284132634804	12018.940702018912	8168.888926399183	7335.17826271403	6530.663354459494	9153.824531050346	9073.807406848962	7149.643136468183	10792.48779759775	7155.48156197291	9732.032987477638	10804.597590084333	8267.943584717608	6063.403629695887	10067.97018323537	6996.558727574751	6806.781925121391	9853.880962432913	10591.138293381033	7191.191312803476	8064.441318425762	9057.185557117302	5624.763618706873	6694.494453871708	4331.92349041656	6155.758071811908	8005.530510605675	7746.671873498593	8462.42450447227	7262.811999488883	8065.384350881676	9358.304207002298	7740.707104523384	8889.39129823665	10108.173217224634	8515.037480449784	7603.531831842575	8800.241879120877	8541.386099667774	8430.733018655761	9703.594766164066	7984.583446204959	8445.12414157935	11747.81681344237	9198.64868515206	13926.583280858678	8812.888003833377	7467.075432404804	13233.6618918988	10827.389719907998	9802.793109378992	14452.347533605927	8636.281964477383	8693.871454127267	9159.915109123434	10066.602013544594	9620.25002811142	15981.779664451826	6450.484651929466	13281.11614643496	8367.296989010989	19196.365357781757	12864.814600562227	8159.046612062356	8499.795473805265	11912.222450293892	8572.732701763352	14692.721830309223	8058.488383082034	14009.848488883208	9417.0288249425	16147.58016406849	13764.463445182722	7474.925844620497
COLANSYN-PWY	6771.809595959596	10508.170707070709	13864.872727272728	8705.55101010101	6318.45606060606	8915.226262626264	11692.839393939395	11125.507070707072	12922.683333333332	13090.105555555556	9727.323232323231	7649.079797979798	11523.959090909093	3939.8969696969702	4605.522727272728	9947.826262626262	10025.43484848485	11368.324747474748	11664.723232323231	14202.891919191921	11146.166161616162	7187.158585858587	7234.760606060607	11183.4297979798	5852.753535353536	15410.663131313131	8949.78484848485	10446.34191919192	10453.862626262626	5725.709090909091	6886.976262626263	10571.124242424243	9408.78787878788	7402.200505050506	9513.293939393941	7383.625252525253	7628.436363636363	5624.578282828283	8802.55606060606	9346.49090909091	5807.7823232323235	10847.380303030304	6439.262121212121	7817.740404040404	9566.914646464647	10890.026262626263	7573.460606060607	9754.380808080808	7894.916666666667	5910.6611111111115	6794.281818181818	7106.513131313132	4772.323232323233	9983.805555555557	12912.997474747475	13552.872222222224	19532.799494949497	10423.447474747476	17052.887373737372	11720.70707070707	7491.879797979799	8559.993434343434	9374.15	7570.930808080809	6570.467676767677	7000.959595959596	7827.184848484849	8295.643434343434	10289.398484848485	10470.463131313132	5202.896464646465	9491.034343434345	11599.2797979798	11706.906060606061	9749.95606060606	9086.554545454546	9947.430808080808	7858.711111111111	10740.900505050504	7406.264646464646	14257.678787878789	9863.862626262626	11994.398484848485	9922.395454545454	9542.531818181818	10819.312626262627	13476.945454545456	10234.714646464647	8696.93888888889	18640.66313131313	6150.096464646465	15677.494444444445	10422.74898989899	9815.770707070707	13604.018686868687	11246.069191919192	9124.084343434344	5801.627272727273	7819.486363636363	16107.50101010101	8434.415656565656	13814.420202020203	4691.368181818181	7840.83686868687	11601.572222222221	8430.013131313133
COMPLETE-ARO-PWY	11154.789040394315	13514.060204543199	17344.279163620828	13453.207484604212	10854.963507354667	12558.2616704653	16095.037845074932	15092.047660210614	17848.653707399295	18960.705546956517	15281.71109421789	13708.666176510029	17859.06457507369	8263.987368017417	8350.719034832611	12903.567273996656	13315.09054943073	14923.309518962198	16601.696773247095	20660.221554733387	17915.34285837099	12433.192364070253	12684.37479774558	14841.785054125196	10003.936730034284	19578.94099072543	13632.713453501075	14770.033190056083	15740.98258473733	10439.747492640881	10821.16550277052	15412.745260791504	14625.109339039876	13409.179316947013	13843.406485223288	11627.890584556839	10969.549513759912	10416.582460593705	13268.73668230428	13762.53211877347	11961.79554796963	15985.403949884205	11421.282091931984	13770.329787050132	15524.90481112327	14339.748183013353	11548.552393466864	13389.910388132086	10987.59890832249	12297.092130380914	11642.710634341583	11128.996929099816	8872.041071526997	14314.920607770286	17290.341543533134	18900.85935231099	24108.85829332882	14740.749701996034	23339.94224133104	16357.267472570977	13693.51012267108	12947.299566436102	14842.855373251481	11834.306392195018	11214.148563497047	11357.213212828097	14265.407111663633	13104.55096295822	15457.924186283102	15839.50463081597	10094.191931869706	14503.888701838727	17917.67702342341	17050.34399997936	15154.609245150532	16385.173367351097	15224.500910135144	14994.343350617473	15592.211652394402	11178.950524316508	21502.273345790338	17504.68352767615	17518.95151762538	19887.64065725683	14421.281863068098	17150.88213507941	19522.492972418535	16627.85744094258	14173.959451434126	31906.323920244955	10220.472819059336	25647.502912943906	14793.726879057567	23356.960186695793	20821.103683367353	17195.093746396095	14691.90624766766	13411.88533664564	12357.290809742766	26078.073514748983	13202.765895368299	24637.009968198206	8676.37847887002	17944.90697328492	18345.24202466703	13235.584443713891
CRNFORCAT-PWY	150.54545454545456	114.54545454545455	128.45454545454547	168.95454545454547	153.0	89.18181818181819	102.68181818181819	137.04545454545456	123.95454545454547	321.54545454545456	282.2727272727273	193.90909090909093	166.0909090909091	178.36363636363637	128.45454545454547	87.95454545454545	163.22727272727275	129.27272727272728	214.36363636363637	271.22727272727275	207.81818181818184	138.6818181818182	231.13636363636365	161.5909090909091	150.13636363636365	163.63636363636365	159.54545454545456	139.0909090909091	249.54545454545456	209.86363636363637	140.72727272727275	175.9090909090909	248.31818181818184	327.6818181818182	140.3181818181818	229.5	118.22727272727273	199.63636363636365	193.5	184.5	376.3636363636364	143.5909090909091	121.50000000000001	254.04545454545456	168.95454545454547	119.86363636363637	80.5909090909091	176.72727272727275	103.5	288.40909090909093	123.13636363636364	142.36363636363637	84.68181818181819	149.72727272727275	138.6818181818182	185.31818181818184	93.68181818181819	157.9090909090909	176.31818181818184	167.31818181818184	122.31818181818183	141.13636363636365	182.04545454545456	120.27272727272728	127.22727272727273	210.6818181818182	272.8636363636364	202.0909090909091	168.13636363636365	233.1818181818182	189.81818181818184	286.7727272727273	293.3181818181818	250.77272727272728	113.31818181818183	287.1818181818182	185.72727272727275	190.22727272727275	116.18181818181819	225.0	450.0	303.1363636363637	254.86363636363637	305.5909090909091	221.31818181818184	263.04545454545456	321.9545454545455	221.31818181818184	293.72727272727275	238.50000000000003	220.90909090909093	409.0909090909091	381.2727272727273	616.909090909091	380.04545454545456	304.3636363636364	276.1363636363636	258.1363636363636	187.36363636363637	531.409090909091	172.63636363636365	507.2727272727273	121.0909090909091	356.3181818181818	315.0	242.5909090909091
DAPLYSINESYN-PWY	5067.338707344584	3310.765470870061	4217.78473011327	5054.431129738919	5439.687944140406	4179.432299093105	4729.981548984148	4646.783450498105	4662.152169999543	6469.15171022988	5750.567339600964	6226.001748300152	6764.688587534869	4791.583663685661	4097.687456419556	2862.966428608637	3354.3576767569425	3816.339241921374	5172.265685459254	6761.347229461354	6905.944356382506	5478.314392993067	5536.916365579366	3328.8374820874446	4492.739566328667	4555.475549432639	5678.956098309426	4201.803063593975	5807.393746735637	5619.215655995211	4511.964184378923	5465.801690062107	5632.610708378655	6196.858357829155	4887.775200034851	4273.419850176603	3666.7561650384782	5194.3690803184745	4610.339462850179	4789.934905211954	6514.440035126911	6290.400021311024	5186.514161856706	6784.339561678749	5867.335402707659	3880.866955124304	4209.108139730934	4289.499879283909	3508.1235806478167	7409.6000086443755	4921.68182847587	4466.131015591422	4179.084499788904	4669.858870868055	4309.067289866082	5319.855591894828	4583.709237659242	4370.916494682104	6710.059156009106	5301.462239763473	6474.295152243124	4471.893210312019	5872.976995001592	4700.209500929587	5045.541839095556	4767.092716695596	6985.625324878217	4980.1367007002555	5674.373367827742	5901.148391131715	5504.6739136540255	5594.039445471602	6178.416329317015	5039.266796062498	5948.009816508083	7365.065866347464	6059.3087850624825	7441.979014177691	4664.671975113888	3910.303552190988	7055.61623321827	7985.415906081359	5632.712480628813	10385.7218260046	5200.5830395475905	6684.012480264376	6156.7634011922855	6665.615187052804	5828.606827153557	12304.943697915613	3926.478790300675	10124.56969921205	4366.035744760518	13922.609201255425	8102.922366051351	6353.446943976952	6015.934776388945	8179.741367747164	4938.867678615109	10570.626092831488	4962.997136003776	11128.201366744805	4101.826516796521	10568.215765849978	6708.553232525405	5344.540150005111
DTDPRHAMSYN-PWY	23108.978614167612	24041.70938457367	24172.769759197156	25241.277238859817	28782.241965677575	23001.004448970387	29927.619852068237	27627.144860831766	29381.66699130851	33230.07134351036	30626.659590572614	25903.2421666417	33317.465388440774	25128.192718040973	22401.672995930072	22846.096899881893	21600.06846009399	28386.98736279281	29124.1722659352	33405.21402815023	28658.3353717933	25921.335948302178	22291.095467579857	23801.11208624771	25110.13545458717	31192.65528986763	31087.397572014324	24411.736498211474	29140.007340189226	28307.874211094408	22434.391016437075	27833.080963601864	29685.69578737013	29965.292641335895	26015.73108478239	20869.919358326682	20527.018271265733	23443.55380400623	26816.28527825117	22813.442687430215	26274.24920459426	25688.935784977828	25505.246193559764	28366.093330938507	24722.69827341539	22586.2334875523	28620.588243953393	24005.227293143293	22106.08049673287	25089.042147590553	27373.318281540094	21429.291886311028	20434.938177594697	27651.33273855557	22648.05843818421	25533.42880254091	26580.697510644957	21272.605839678356	32185.81256133241	26791.008736208758	23269.831820240477	21642.38146723865	25097.14391062068	24868.114556240722	21381.370634204508	23364.655462454062	27033.65076917389	23443.87427957242	24704.78421055226	25802.938113089946	21829.745859245115	25796.198650472863	29450.72778439018	26313.13457341141	25449.71341469157	30952.78856527533	27383.72262589024	35208.63645894523	26367.281732768184	21405.857427187613	38465.219521233994	29644.783021559084	30270.181914294444	36435.5688035456	26376.696154456553	26603.210633537245	29700.200359249855	28849.696203473948	26935.013599611026	43835.97595787134	17987.568695422226	40679.50863894739	26589.434796050242	44705.1995844952	37052.28898404821	26277.57120060964	24170.352245644295	28106.789539341116	24323.383014685503	43433.84240527973	22785.357561175075	38495.14119725815	22955.972036851195	37823.55841076192	38058.53951446657	22917.60360481265
ECASYN-PWY	158.09999999999997	211.26666666666662	327.7777777777777	165.07777777777775	164.1222222222222	144.2888888888889	184.28888888888886	197.93333333333328	206.18888888888884	148.25555555555553	569.9999999999999	171.26666666666662	215.07777777777773	334.28888888888883	121.58888888888887	119.84444444444442	202.7	323.6555555555555	227.77777777777774	826.8222222222221	190.3222222222222	454.28888888888883	112.2222222222222	194.1222222222222	155.55555555555554	334.92222222222216	176.66666666666663	248.09999999999997	803.1777777777777	237.93333333333328	836.1888888888889	247.77777777777774	713.3333333333333	479.21111111111105	127.6222222222222	411.2666666666666	117.93333333333331	460.63333333333327	439.3666666666666	220.1555555555555	534.7666666666667	280.63333333333327	238.41111111111107	262.2222222222222	224.1222222222222	211.26666666666662	304.59999999999997	304.4444444444444	221.58888888888887	249.21111111111105	247.93333333333328	153.17777777777778	239.99999999999997	417.1444444444444	208.25555555555553	722.6999999999998	266.34444444444443	512.2222222222222	283.01111111111106	751.111111111111	165.39999999999998	421.58888888888885	190.78888888888886	605.2333333333332	166.66666666666663	581.111111111111	176.66666666666663	529.9999999999999	194.76666666666662	903.0111111111111	163.8111111111111	267.6222222222222	418.8888888888888	291.1111111111111	399.5222222222221	355.71111111111105	363.9666666666666	345.4	344.76666666666665	152.37777777777774	383.4888888888888	265.4	378.09999999999997	406.3444444444444	298.41111111111104	272.8555555555555	481.2666666666666	303.8111111111111	413.9666666666666	123.96666666666664	145.23333333333332	303.96666666666664	451.8999999999999	385.5555555555555	1279.2111111111108	326.3444444444444	791.5888888888887	310.9555555555555	504.7666666666666	664.5999999999999	464.12222222222215	445.71111111111105	193.6555555555555	306.9888888888889	475.07777777777767	149.99999999999997
