	Pathways	Naive	MinPath	Total families	Families found	Ontology - pathway type	Names	Common-Name-Taxa
570	PWY-6385	Yes	Yes	4	2	Super-Pathways // Cell-Structure-Biosynthesis	peptidoglycan biosynthesis III (mycobacteria)	Mycobacterium leprae,Mycobacterium tuberculosis,Mycolicibacterium smegmatis
571	PWY-2201	Yes	Yes	13	6	Cofactor-Biosynthesis	folate transformations I	Blautia producta,Clostridium formicaceticum,Escherichia coli,Homo sapiens,Lacticaseibacillus casei,Methylobacterium organophilum,Methylorubrum extorquens,Neomoorella thermoacetica,Hyphomicrobium methylovorum,Hyphomicrobium zavarzinii,Pseudomonas sp. MS
572	PWY-7374	Yes	Yes	6	5	Cofactor-Biosynthesis	5,8-dihydroxy-2-naphthoate biosynthesis I // futalosine pathway // 1,4-dihydroxy-6-naphthoate biosynthesis I	Acidothermus cellulolyticus,Deinococcus radiodurans,Nitratiruptor sp. SB155-2,Streptomyces avermitilis,Streptomyces coelicolor,Thermus thermophilus
573	PWY-6277	Yes	Yes	5	4	Super-Pathways // Nucleotide-Biosynthesis	superpathway of 5-aminoimidazole ribonucleotide biosynthesis (from PRPP)	Escherichia coli
574	PWY-7684	Yes	Yes	2	1	Lipid-Biosynthesis	&alpha;-diglucosyldiacylglycerol biosynthesis	Acholeplasma laidlawii,Enterococcus faecalis
575	PWY-8283	Yes	Yes	6	6	Glycan-Pathways // Cell-Structure-Biosynthesis // Lipid-Biosynthesis	lipid IV<sub>A</sub> biosynthesis (generic) // lipid-A-precursor biosynthesis (generic)	Caulobacter vibrioides,Chlamydia trachomatis,Escherichia coli
576	PWY-5123	Yes	Yes	2	2	Polyprenyl-Biosynthesis	<i>trans, trans</i>-farnesyl diphosphate biosynthesis // FPP biosynthesis	Methanothermobacter marburgensis,Escherichia coli,Ginkgo biloba,Saccharomyces cerevisiae,Homo sapiens,Arabidopsis thaliana
577	PWY-8377	Yes	No	8	2	Energy-Metabolism	lactate fermentation to acetate, CO<sub>2</sub> and hydrogen (<i>Desulfovibrionales</i>)	Desulfovibrio desulfuricans,Nitratidesulfovibrio vulgaris,Oleidesulfovibrio alaskensis
578	PWY-8551	Yes	Yes	1	1	Amino-Acid-Biosynthesis	glycine biosynthesis V	Methanocaldococcus jannaschii,Methanosarcina mazei,Methanosarcina thermophila,Methanothermobacter marburgensis,Methanothermobacter thermautotrophicus,Methylorubrum extorquens
579	PWY0-1264	Yes	Yes	3	1	Energy-Metabolism	malonyl-CoA biosynthesis via biotin-carboxyl carrier protein // BCCP assembly // [biotin-carboxyl carrier protein]	Aquifex aeolicus,Bacillus subtilis,Corynebacterium glutamicum,Escherichia coli,Mycobacterium leprae,Mycobacterium tuberculosis,Myxococcus xanthus,Nicotiana tabacum,Pisum sativum,Propionibacterium freudenreichii,Pseudomonas aeruginosa,Ricinus communis,Arabidopsis thaliana
580	PWY-5941	Yes	Yes	6	4	Polymer-Degradation // Carbohydrates-Degradation // Glycan-Pathways	glycogen degradation II // glycogenolysis II	Drosophila melanogaster,Homo sapiens,Manduca sexta,Saccharomyces cerevisiae
581	AMMASSIM-PWY	Yes	Yes	3	2	Noncarbon-Nutrients	ammonia assimilation cycle III // ammonia assimilation III // GS/GOGAT pathway	Escherichia coli,Saccharomyces cerevisiae
582	PWY-6901	Yes	Yes	8	6	Carbohydrates-Degradation // Super-Pathways	superpathway of glucose and xylose degradation	Heyndrickxia coagulans
583	PWY66-21	Yes	No	3	1	Alcohol-Degradation	ethanol degradation II	Homo sapiens
584	PWY-8582	Yes	Yes	2	1	SECONDARY-METABOLITE-BIOSYNTHESIS	germicidin biosynthesis	Streptomyces coelicolor
585	PWY-8346	Yes	No	3	1	AMINE-DEG // Amino-Acid-Degradation // Super-Pathways	GABA shunt II	Synechocystis sp. PCC 6803
586	GLUTAMINEFUM-PWY	Yes	Yes	1	1	Amino-Acid-Degradation	L-glutamine degradation II	Amycolatopsis mediterranei,Azospirillum brasilense,Bacillus licheniformis,Bacillus subtilis,Escherichia coli,Thermococcus kodakarensis
587	PWY-6556	Yes	Yes	2	1	NUCLEO-DEG // Nucleotide-Biosynthesis	pyrimidine ribonucleosides salvage II	Escherichia coli,Saccharomyces cerevisiae,Arabidopsis thaliana
588	PWY2O6K-7	Yes	Yes	2	1	Energy-Metabolism	succinate to cytochrome <i>aa<sub>3</sub></i> oxidase electron transfer	Staphylococcus epidermidis
589	HOMOSER-METSYN-PWY	Yes	No	5	1	Amino-Acid-Biosynthesis	L-methionine biosynthesis I // L-methionine biosynthesis from L-homoserine // L-methionine biosynthesis by transsulfuration	Escherichia coli
590	PWY-6753	Yes	Yes	2	1	NUCLEO-DEG	<i>S</i>-methyl-5'-thioadenosine degradation III // methylthioadenosine degradation III	Methanocaldococcus jannaschii,Plasmodium falciparum,Pseudomonas aeruginosa
591	PWY-5491	Yes	Yes	2	1	Noncarbon-Nutrients	diethylphosphate degradation	Delftia acidovorans
592	PWY-6873	Yes	No	4	1	Energy-Metabolism	long chain fatty acid ester synthesis (engineered)	Acinetobacter baylyi,Escherichia coli,Zymomonas mobilis
593	PWY-5482	Yes	No	3	1	Energy-Metabolism	pyruvate fermentation to acetate II // pyruvic acid fermentation to acetic acid II	Mycoplasmoides pneumoniae
594	PWY-7177	Yes	Yes	2	1	NUCLEO-DEG	UTP and CTP dephosphorylation II // pyrimidine nucleotides dephosphorylation	Bacillus subtilis,Allium cepa,Homo sapiens,Pisum sativum,Saccharomyces cerevisiae,Arabidopsis thaliana
595	GLUAMCAT-PWY	Yes	Yes	2	1	AMINE-DEG // Carbohydrates-Degradation	<i>N</i>-acetylglucosamine degradation I // glucosamine degradation // N-acetyl-glucosamine degradation	Clostridium perfringens,Escherichia coli
596	PWY-5849	Yes	Yes	1	1	Cofactor-Biosynthesis	menaquinol-6 biosynthesis // vitamin K<sub>2</sub> biosynthesis // MK-6 biosynthesis // menaquinone-6 biosynthesis	Helicobacter pylori,Capnocytophaga gingivalis,Capnocytophaga ochracea,Capnocytophaga sputigena,Desulfovibrio desulfuricans,Megalodesulfovibrio gigas,Nitratidesulfovibrio vulgaris,Mammaliicoccus lentus,Mammaliicoccus sciuri,Micrococcus luteus
597	PWY2O6K-6	Yes	Yes	2	1	Energy-Metabolism	glycerol 3-phosphate to cytochrome <i>aa<sub>3</sub></i> oxidase electron transfer	Staphylococcus epidermidis
598	PWY-8489	Yes	No	6	1	SECONDARY-METABOLITE-BIOSYNTHESIS	bacillaene biosynthesis	Bacillus subtilis,Bacillus velezensis
599	PWY-8192	Yes	No	6	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Salmonella enterica</i> serotype O:4 O antigen biosynthesis (group B1) // group B1 <i>Salmonella</i> O antigen biosynthesis	Salmonella enterica
600	PWY-7371	Yes	Yes	5	3	Cofactor-Biosynthesis	5,8-dihydroxy-2-naphthoate biosynthesis II // modified futalosine pathway // 1,4-dihydroxy-6-naphthoate biosynthesis II	Campylobacter jejuni,Chlamydia abortus,Chlamydia caviae,Chlamydia felis,Chlamydia muridarum,Chlamydia trachomatis,Halalkalibacterium halodurans,Helicobacter pylori,Leptospira borgpetersenii,Leptospira interrogans
601	TYRFUMCAT-PWY	Yes	No	5	1	Amino-Acid-Degradation	L-tyrosine degradation I // tyrosine fumarate catabolism	Aspergillus fumigatus,Aspergillus nidulans,Homo sapiens,Pseudomonas aeruginosa,Pseudomonas fluorescens,Pseudomonas putida,Pseudomonas sp. P.J. 874,Vibrio cholerae,Vibrio cholerae O1
602	PWY0-1517	Yes	Yes	2	1	Energy-Metabolism	sedoheptulose bisphosphate bypass	Escherichia coli
603	PWY-6978	Yes	No	5	2	Cofactor-Biosynthesis	plastoquinol-9 biosynthesis II // plastoquinone biosynthesis II // plastoquinone-9 biosynthesis II // plastoquinol biosynthesis II	Synechocystis sp. PCC 6803
604	PWY-8173	Yes	Yes	11	6	Lipid-Biosynthesis	<i>anteiso</i>-branched-chain fatty acid biosynthesis	Bacillus subtilis
605	PWY0-1584	Yes	No	3	1	Noncarbon-Nutrients // Energy-Metabolism	<i>sn</i>-glycerol 3-phosphate anaerobic respiration // periplasmic glycerol-3-phosphate to nitrate electron transfer // nitrate reduction X (dissimilatory, periplasmic)	Escherichia coli
606	PWY-8193	Yes	No	8	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Salmonella enterica</i> serotype O:8 O antigen biosynthesis // group C2 <i>Salmonella</i> O antigen biosynthesis	Salmonella enterica
607	PWY0-1591	Yes	Yes	2	1	Energy-Metabolism	glycerol-3-phosphate to hydrogen peroxide electron transport	Escherichia coli
608	PWY-6700	Yes	Yes	4	3	Nucleic-Acid-Processing	queuosine biosynthesis I (<i>de novo</i>)	Bacillus subtilis,Escherichia coli,Helicobacter pylori
609	ASPARTATESYN-PWY	Yes	Yes	1	1	Amino-Acid-Biosynthesis	L-aspartate biosynthesis // L-aspartate biosynthesis and degradation	Escherichia coli,Homo sapiens
610	PWY-5104	Yes	Yes	6	3	Amino-Acid-Biosynthesis	L-isoleucine biosynthesis IV	Chromatium,Clostridium pasteurianum,Clostridium sporogenes,Desulfovibrio desulfuricans,Methanobrevibacter arboriphilus,Methanosarcina barkeri,Methanothermobacter thermautotrophicus
611	PPGPPMET-PWY	Yes	Yes	4	2	Metabolic-Regulators	ppGpp metabolism // guanosine 3'-diphosphate 5'-diphosphate biosynthesis // ppGpp biosynthesis	Escherichia coli
612	PWY-4984	Yes	No	5	2	Noncarbon-Nutrients	urea cycle // Krebs ornithine cycle // Krebs-Henseleit cycle	Homo sapiens
613	PWY-6749	Yes	No	9	1	Carbohydrates-Biosynthesis	CMP-legionaminate biosynthesis I // CMP-legionaminic acid biosynthesis I // 5,7-diacetamido-3,5,7,9-tetradeoxy-D-<i>glycero</i>-D-<i>galacto</i>-nonulosonic acid biosynthesis I // CMP-<i>N</i>, <i>N</i>-diacetyllegionaminate biosynthesis I	Campylobacter jejuni
614	PWY-8378	Yes	Yes	2	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Lipid-Biosynthesis	Kdo-lipid A biosynthesis (<i>Vibrio cholerae</i> serogroup O1 El Tor)	Vibrio cholerae O1
