asv_id,danska_asv_num,plate,kingdom_final,phylum_final,class_final,order_final,family_final,genus_final,species_final,curated_species_femmicro,danska_species,database_final,package,accession_simplified,identity_vsearch,isoscorens1,isomatchns1,isomatchns1_taxa,isoscores2,isomatchs2,isomatchs2_taxa,isoscores5,isomatchs5,isomatchs5_taxa,isoscorens6,isomatchns6,isomatchns6_taxa,num_ident_asvs,bad_genus,asv_len,rep_asv_total,total,database_vsearch,kingdom_vsearch,phylum_vsearch,class_vsearch,order_vsearch,family_vsearch,genus_vsearch,species_vsearch,accession_number_vsearch,kingdom_T1D,phylum_T1D,class_T1D,order_T1D,family_T1D,genus_T1D,species_T1D,kingdom_GTDB,phylum_GTDB,class_GTDB,order_GTDB,family_GTDB,genus_GTDB,species_GTDB,expected_communities,asv_id,plate1_T1D_S2_defined_mouse_inoc,plate3_S2_defined_inocula_S88_L0,plate5_S2_mouse_inoculum_S36_L00,Sum,,,
p4_ASV_198,ASV_0125,plate 4,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,effluvii,effluvii,Hungatella effluvii,T1D,VSEARCH,S_NS1_He_021/S_NS6_He_053/S_S2_He_082/S_S2_Rf_084/S_S5_He_108,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,398,NS6_He_053,Hungatella effluvii,1,NA,402,112,112,T1D,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,effluvii,S_NS1_He_021_v1v9/S_NS6_He_053_v1v9/S_S2_He_082_v1v9/S_S2_Rf_084_v1v9/S_S5_He_108_v1v9/S_NS1_He_021/S_NS6_He_053/S_S2_Rf_084/S_S5_He_108,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,NA,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,NA,NS1/NS6/S2/S5,p4_ASV_198,0,0,0,0,,,
p2_ASV_78,ASV_0098,plate 2,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,hathewayi,hathewayi,Hungatella hathewayi,T1D,VSEARCH,S_NS6_Hh_054,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,NS6_Hh_054,Hungatella hathewayi,4,NA,402,4087,9204,T1D,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,hathewayi,S_NS6_Hh_054,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,hathewayi,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,hathewayi,NS6,p2_ASV_78,0,0,0,0,,,
p2_ASV_95,ASV_0102,plate 2,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,hathewayi,hathewayi,Hungatella hathewayi,T1D,VSEARCH,S_NS6_Hh_054,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,398,NS6_Hh_054,Hungatella hathewayi,4,NA,402,2585,5540,T1D,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,hathewayi,S_NS6_Hh_054,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,NA,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,NA,NS6,p2_ASV_95,0,0,0,0,,,
p5_ASV_85,ASV_0132,plate 5,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,NA,effluvii,,T1D,DADA2,,NA,NA,NA,NA,292,no_match,no_match,NA,NA,NA,NA,NA,NA,1,NA,405,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,NA,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,NA,NS1/NS6/S2/S5,p5_ASV_85,0,0,0,0,,,
p3_ASV_165,ASV_0137,plate 3,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,NA,effluvii,,T1D,DADA2,,NA,NA,NA,NA,306,no_match,no_match,NA,NA,NA,NA,NA,NA,1,NA,402,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,NA,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,NA,NS1/NS6/S2/S5,p3_ASV_165,0,0,0,0,,,
p5_ASV_86,ASV_0133,plate 5,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,NA,effluvii,,T1D,DADA2,,NA,NA,NA,NA,334,no_match,no_match,NA,NA,NA,NA,NA,NA,1,NA,402,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,NA,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,NA,NS1/NS6/S2/S5,p5_ASV_86,0,0,0,0,,,
p3_ASV_17,ASV_0082,plate 3,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella,tayi,tayi,Eisenbergiella tayi,T1D,VSEARCH,S_NS1_Et_015/S_S2_Et_074/S_S2_Et_075/S_S5_Et_102/S_NS6_Et_048,100,NA,NA,NA,398,S2_Et_074| S2_Et_075,Eisenbergiella tayi,NA,NA,NA,NA,NA,NA,4,NA,402,51481,106513,T1D,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella,tayi,S_NS1_Et_015_v1v9/S_S2_Et_074_v1v9/S_S2_Et_075_v1v9/S_S5_Et_102_v1v9/S_NS1_Et_015/S_NS6_Et_048/S_S2_Et_074/S_S2_Et_075/S_S5_Et_102,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella,NA,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella,NA,NS1/NS6/S2/S5,p3_ASV_17,1015,1162,2029,4206,,,
p1_ASV_157,ASV_0124,plate 1,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Acutalibacteraceae,Hydrogeniiclostridium,mannosilyticum,mannosilyticum,,GTDB,VSEARCH,mannosilyticum(RS_GCF_003268275_1),100,146,no_match,no_match,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,402,91,197,GTDB,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Acutalibacteraceae,Hydrogeniiclostridium,mannosilyticum,mannosilyticum(RS_GCF_003268275_1,Bacteria,Bacillota_A,Clostridia,NA,NA,NA,NA,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Acutalibacteraceae,Hydrogeniiclostridium,mannosilyticum,,p1_ASV_157,0,0,0,0,,,
p4_ASV_128,,plate 4,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Inhella,crocodyli,,,GTDB,VSEARCH,crocodyli(RS_GCF_004004565_1),100,NA,,,NA,,,NA,,,NA,,,1,1,427,648,648,GTDB,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Inhella,crocodyli,crocodyli(RS_GCF_004004565_1,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella,NA,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Inhella,NA,,p4_ASV_128,0,0,0,0,,,
p5_ASV_71,ASV_0113,plate 5,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,Instestinimonas_A,celer,celer,Instestinimos_A celer,T1D,VSEARCH,S_NS1_Ig_115,100,405,NS1_Ig_115,Instestinimonas_A celer,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,405,610,1095,T1D,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,Instestinimonas_A,celer,S_NS1_Ig_115_v1v9/S_NS1_Ig_115,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,Instestinimonas_A,celer,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,Instestinimonas_A,celer,NS1,p5_ASV_71,0,0,0,0,,,
p4_ASV_161,,plate 4,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Kocuria,palustris/sp025149945,,,GTDB,VSEARCH,palustris(RS_GCF_016907795_1)/sp025149945(RS_GCF_025149945_1),100,NA,,,NA,,,NA,,,NA,,,1,1,408,344,344,GTDB,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Kocuria,palustris/sp025149945,palustris(RS_GCF_016907795_1/sp025149945(RS_GCF_025149945_1,Bacteria,Bacillota,Bacilli,Bacillales_B,DSM-18226,Cytobacillus,NA,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Kocuria,palustris/sp025149945,,p4_ASV_161,0,0,0,0,,,
p4_ASV_115,,plate 4,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Kocuria,palustris/sp025149945,,,GTDB,VSEARCH,palustris(RS_GCF_016907795_1)/sp025149945(RS_GCF_025149945_1),100,NA,,,NA,,,NA,,,NA,,,1,1,408,764,764,GTDB,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Kocuria,palustris/sp025149945,palustris(RS_GCF_016907795_1/sp025149945(RS_GCF_025149945_1,Bacteria,Bacillota,Bacilli,Bacillales_B,DSM-18226,Cytobacillus,NA,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Kocuria,NA,,p4_ASV_115,0,0,0,0,,,
p4_ASV_130,ASV_0011,plate 4,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Kocuria,palustris/sp025149945,palustris/sp025149945,,GTDB,VSEARCH,palustris(RS_GCF_016907795_1)/sp025149945(RS_GCF_025149945_1),100,NA,NA,NA,NA,NA,NA,185,no_match,no_match,NA,NA,NA,1,1,408,640,640,GTDB,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Kocuria,palustris/sp025149945,palustris(RS_GCF_016907795_1/sp025149945(RS_GCF_025149945_1,Bacteria,Bacillota,Bacilli,Bacillales_B,DSM-18226,Cytobacillus,NA,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Micrococcaceae,Kocuria,NA,,p4_ASV_130,0,0,0,0,,,
p3_ASV_147,,plate 3,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Lawsonella,clevelandensis_A,,,GTDB,VSEARCH,clevelandensis_A(RS_GCF_003241315_1),100,NA,,,NA,,,NA,,,NA,,,1,1,407,131,131,GTDB,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Lawsonella,clevelandensis_A,clevelandensis_A(RS_GCF_003241315_1,Bacteria,Bacillota,Bacilli,Bacillales_B,DSM-18226,Cytobacillus,NA,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Lawsonella,NA,,p3_ASV_147,0,0,0,0,,,
p3_ASV_140,,plate 3,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Lawsonella,clevelandensis_A,,,GTDB,VSEARCH,clevelandensis_A(RS_GCF_003241315_1),100,NA,,,NA,,,NA,,,NA,,,1,1,407,194,194,GTDB,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Lawsonella,clevelandensis_A,clevelandensis_A(RS_GCF_003241315_1,Bacteria,Bacillota,Bacilli,Bacillales_B,DSM-18226,Cytobacillus,NA,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Lawsonella,NA,,p3_ASV_140,0,0,0,0,,,
p3_ASV_55,,plate 3,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Lawsonella,clevelandensis_A,,,GTDB,VSEARCH,clevelandensis_A(RS_GCF_003241315_1),100,NA,,,NA,,,NA,,,NA,,,1,1,407,4163,4163,GTDB,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Lawsonella,clevelandensis_A,clevelandensis_A(RS_GCF_003241315_1,Bacteria,Bacillota,Bacilli,Bacillales_B,DSM-18226,Cytobacillus,NA,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Lawsonella,NA,,p3_ASV_55,0,0,0,0,,,
p2_ASV_134,,plate 2,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,fermentum,,,GTDB,VSEARCH,fermentum(RS_GCF_013394085_1),100,NA,,,NA,,,NA,,,NA,,,1,1,427,240,240,GTDB,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,fermentum,fermentum(RS_GCF_013394085_1,Bacteria,Bacillota,Bacilli,NA,NA,NA,NA,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,NA,,p2_ASV_134,0,0,0,0,,,
p1_ASV_127,,plate 1,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,fermentum,,,GTDB,VSEARCH,fermentum(RS_GCF_013394085_1),100,NA,,,NA,,,NA,,,NA,,,1,1,427,376,376,GTDB,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,fermentum,fermentum(RS_GCF_013394085_1,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus_B,NA,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,NA,,p1_ASV_127,0,0,0,0,,,
p5_ASV_32,ASV_0063,plate 5,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,fermentum,fermentum,,GTDB,VSEARCH,fermentum(RS_GCF_013394085_1),100,NA,NA,NA,233,no_match,no_match,233,no_match,no_match,NA,NA,NA,5,1,427,14672,57328,GTDB,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,fermentum,fermentum(RS_GCF_013394085_1,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus_B,NA,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,fermentum,,p5_ASV_32,0,0,0,0,,,
p5_ASV_70,,plate 5,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,fermentum,,,GTDB,VSEARCH,fermentum(RS_GCF_013394085_1),100,NA,,,NA,,,NA,,,NA,,,2,1,427,681,1310,GTDB,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,fermentum,fermentum(RS_GCF_013394085_1,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus_B,NA,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,NA,,p5_ASV_70,0,0,0,0,,,
p3_ASV_117,,plate 3,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,fermentum,,,GTDB,VSEARCH,fermentum(RS_GCF_013394085_1),100,NA,,,NA,,,NA,,,NA,,,1,1,427,425,425,GTDB,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,fermentum,fermentum(RS_GCF_013394085_1,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus_B,NA,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,NA,,p3_ASV_117,0,0,0,0,,,
p1_ASV_130,,plate 1,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,fermentum,,,GTDB,VSEARCH,fermentum(RS_GCF_013394085_1),100,NA,,,NA,,,NA,,,NA,,,1,1,427,348,348,GTDB,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,fermentum,fermentum(RS_GCF_013394085_1,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus_B,NA,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,NA,,p1_ASV_130,0,0,0,0,,,
p2_ASV_110,,plate 2,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,fermentum,,,GTDB,VSEARCH,fermentum(RS_GCF_013394085_1),100,NA,,,NA,,,NA,,,NA,,,1,1,427,1023,1023,GTDB,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,fermentum,fermentum(RS_GCF_013394085_1,Bacteria,Bacillota,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus_B,NA,Bacteria,Bacillota,Bacilli,Lactobacillales,Lactobacillaceae,Limosilactobacillus,NA,,p2_ASV_110,0,0,0,0,,,
p4_ASV_182,,plate 4,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,terrae/platani/aquaticum/currus/sp019216885/tarhaniae/aquaticum_C,,,GTDB,VSEARCH,terrae(RS_GCF_003173755_1)/platani(RS_GCF_001653715_1)/aquaticum(RS_GCF_001043915_1)/currus(RS_GCF_003058325_1)/sp019216885(RS_GCF_019216885_1)/tarhaniae(RS_GCF_001043955_1)/aquaticum_C(RS_GCF_016804325_1),100,NA,,,NA,,,NA,,,NA,,,1,1,402,213,213,GTDB,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,terrae/platani/aquaticum/currus/sp019216885/tarhaniae/aquaticum_C,terrae(RS_GCF_003173755_1/platani(RS_GCF_001653715_1/aquaticum(RS_GCF_001043915_1/currus(RS_GCF_003058325_1/sp019216885(RS_GCF_019216885_1/tarhaniae(RS_GCF_001043955_1/aquaticum_C(RS_GCF_016804325_1,Bacteria,Bacillota,Bacilli,Bacillales_B,DSM-18226,Cytobacillus,NA,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,aquaticum/aquaticum_C/currus/platani/sp019216885/tarhaniae/terrae,,p4_ASV_182,0,0,0,0,,,
p3_ASV_141,,plate 3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,gordoncarteri,,,GTDB,VSEARCH,gordoncarteri(RS_GCF_004803695_1),100,NA,,,NA,,,NA,,,NA,,,2,1,422,192,344,GTDB,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,gordoncarteri,gordoncarteri(RS_GCF_004803695_1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,NA,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,NA,,p3_ASV_141,0,0,0,0,,,
p4_ASV_273,ASV_0141,plate 4,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,NA,,T1D,DADA2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,no_match,no_match,1,NA,277,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,Bacteria,Bacillota_A,Clostridia,Lachnospirales,NA,NA,NA,,p4_ASV_273,0,0,0,0,,,
p1_ASV_89,ASV_0027,plate 1,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Staphylococcus,capitis,capitis,Staphylococcus capitis,T1D,VSEARCH,S_S2_He_082,100,NA,NA,NA,427,S2_Sc_086,Staphylococcus capitis,NA,NA,NA,NA,NA,NA,3,NA,427,2019,4487,T1D,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,capitis,S_S2_He_082_v1v9,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,NA,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,capitis,S2,p1_ASV_89,2019,1235,1204,4458,,,
p3_ASV_8,ASV_0158,plate 3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,NA,distasonis,Parabacteroides distasonis,T1D,DADA2,,NA,NA,NA,NA,402,S2_Pd_083,Parabacteroides distasonis,410,S5_Pd_110| S5_Pd_111,Parabacteroides distasonis,NA,NA,NA,5,NA,422,215139,487660,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,NA,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,NA,NS1/NS6/S2/S5,p3_ASV_8,1476,1371,1647,4494,,,
p2_ASV_128,,plate 2,Bacteria,Bacillota,Bacilli,NA,NA,NA,NA,,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,321,321,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacillota,Bacilli,NA,NA,NA,NA,Bacteria,Bacillota,Bacilli,Lactobacillales,Listeriaceae,Listeria,NA,,p2_ASV_128,0,0,0,0,,,
p3_ASV_115,,plate 3,Bacteria,Bacillota,Bacilli,NA,NA,NA,NA,,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,468,468,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacillota,Bacilli,NA,NA,NA,NA,Bacteria,Bacillota,Bacilli,Lactobacillales,Listeriaceae,Listeria,NA,,p3_ASV_115,0,0,0,0,,,
p2_ASV_41,,plate 2,Bacteria,Bacillota,Bacilli,NA,NA,NA,NA,,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,5,NA,427,14630,62453,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacillota,Bacilli,NA,NA,NA,NA,Bacteria,Bacillota,Bacilli,Lactobacillales,Listeriaceae,Listeria,NA,,p2_ASV_41,0,0,0,0,,,
p1_ASV_129,,plate 1,Bacteria,Bacillota,Bacilli,NA,NA,NA,NA,,,GTDB,DADA2,,100,NA,,,NA,,,NA,,,NA,,,1,NA,427,354,354,GTDB,Bacteria,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacillota,Bacilli,NA,NA,NA,NA,Bacteria,Bacillota,Bacilli,Lactobacillales,Listeriaceae,Listeria,NA,,p1_ASV_129,0,0,0,0,,,
p5_ASV_102,ASV_0142,plate 5,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,NA,NA,NA,,T1D,DADA2,,NA,NA,NA,NA,180,no_match,no_match,NA,NA,NA,NA,NA,NA,1,NA,428,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,NA,NA,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor,NA,,p5_ASV_102,0,0,0,0,,,
p5_ASV_89,ASV_0135,plate 5,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,NA,,T1D,DADA2,,NA,NA,NA,NA,194,no_match,no_match,NA,NA,NA,NA,NA,NA,1,NA,422,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Hungatella,NA,,p5_ASV_89,0,0,0,0,,,
p3_ASV_170,ASV_0139,plate 3,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,NA,,T1D,DADA2,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,no_match,no_match,1,NA,402,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,NA,,p3_ASV_170,0,0,0,0,,,
p3_ASV_9,ASV_0164,plate 3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,NA,dorei/vulgatus,Phocaeicola vulgatus,T1D,DADA2,,NA,NA,NA,NA,408,S2_Bv_065,Phocaeicola vulgatus,NA,NA,NA,402,NS6_Bv_037,Phocaeicola vulgatus,4,NA,422,187364,347499,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,NA,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Phocaeicola,NA,NS1/NS6/S2/S5,p3_ASV_9,1316,1515,1999,4830,,,
p1_ASV_123,ASV_0227,plate 1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,distasonis,distasonis,Parabacteroides distasonis,T1D,VSEARCH,S_S2_Pd_083,100,NA,NA,NA,418,S2_Pd_083,Parabacteroides distasonis,410,S5_Pd_110| S5_Pd_111,Parabacteroides distasonis,NA,NA,NA,1,NA,422,430,430,T1D,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,distasonis,S_S2_Pd_083,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,NA,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,NA,NS1/NS6/S2/S5,p1_ASV_123,0,0,0,0,,,
p2_ASV_75,ASV_0189,plate 2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,distasonis,distasonis,Parabacteroides distasonis,T1D,VSEARCH,S_S2_Pd_083,100,NA,NA,NA,418,S2_Pd_083,Parabacteroides distasonis,410,S5_Pd_110| S5_Pd_111,Parabacteroides distasonis,NA,NA,NA,1,NA,422,4254,4254,T1D,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,distasonis,S_S2_Pd_083,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,NA,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,NA,NS1/NS6/S2/S5,p2_ASV_75,0,0,0,0,,,
p3_ASV_34,ASV_0002,plate 3,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Eggerthella,lenta,lenta,Eggerthella lenta,T1D,VSEARCH,S_NS6_El_044/S_NS6_El_045/S_S2_El_072/S_S2_El_073/S_S5_El_100,100,398,NS1_El_014,Eggerthella lenta,402,S2_El_072| S2_El_073,Eggerthella lenta,402,S5_El_100,Eggerthella lenta,402,NS6_El_044| NS6_El_045,Eggerthella lenta,5,NA,402,13199,32180,T1D,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Eggerthella,lenta,S_NS6_El_044_v1v9/S_NS6_El_045_v1v9/S_S2_El_072_v1v9/S_S2_El_073_v1v9/S_S5_El_100_v1v9/S_NS6_El_044/S_NS6_El_045/S_S2_El_072,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Eggerthella,lenta,Bacteria,Actinomycetota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Eggerthella,lenta,NS1/NS6/S2/S5,p3_ASV_34,1710,1773,2801,6284,,,
