pathway	Plate1_1030R_0_M_NS1_week10_S77_L001	Plate1_1030R_R_M_NS1_week10_S78_L001	Plate1_2472R_0_F_NS1_week10_S73_L001	Plate1_2472R_R_F_NS1_week10_S74_L001	Plate1_3874R_0_F_NS1_week10_S75_L001	Plate1_3874R_L_F_NS1_week10_S76_L001	Plate1_3974R_0_M_NS1_week10_S79_L001	Plate1_3974R_L_M_NS1_week10_S80_L001	Plate2_036R_R_M_NS1_week5_S18_L001	Plate2_036R_R_M_NS1_week9_S21_L001	Plate2_1030R_L_M_NS1_week5_S22_L001	Plate2_1030R_L_M_NS1_week9_S25_L001	Plate2_1121R_0_M_NS1_week5_S26_L001	Plate2_1121R_0_M_NS1_week9_S29_L001	Plate2_1151R_R_M_NS1_week5_S30_L001	Plate2_1151R_R_M_NS1_week9_S33_L001	Plate2_1193R_R_F_NS1_week5_S1_L001	Plate2_1193R_R_F_NS1_week9_S4_L001	Plate2_2529R_R_F_NS1_week5_S5_L001	Plate2_2529R_R_F_NS1_week9_S8_L001	Plate2_3861R_R_M_NS1_week9_S34_L001	Plate2_3971R_L_F_NS1_week5_S9_L001	Plate2_3971R_L_F_NS1_week9_S12_L001	Plate2_3975R_0_F_NS1_week9_S13_L001	Plate2_3975R_R_F_NS1_week5_S14_L001	Plate2_3975R_R_F_NS1_week9_S17_L001	Plate4_036R_0_M_NS1_S62_L001	Plate4_036R_0_M_NS1_week5_S41_L001	Plate4_036R_L_M_NS1_S63_L001	Plate4_036R_L_M_NS1_week5_S42_L001	Plate4_036R_RL_M_NS1_S64_L001	Plate4_036R_RL_M_NS1_week5_S43_L001	Plate4_036R_RR_M_NS1_S65_L001	Plate4_036R_RR_M_NS1_week5_S44_L001	Plate4_1030R_RR_M_NS1_week5_S45_L001	Plate4_1030R_RR_M_NS1_week9_S66_L001	Plate4_1121R_L_M_NS1_week5_S46_L001	Plate4_1121R_L_M_NS1_week9_S67_L001	Plate4_1121R_RL_M_NS1_week5_S48_L001	Plate4_1121R_RL_M_NS1_week9_S69_L001	Plate4_1121R_RR_M_NS1_week5_S49_L001	Plate4_1121R_RR_M_NS1_week9_S70_L001	Plate4_1121R_R_M_NS1_week5_S47_L001	Plate4_1121R_R_M_NS1_week9_S68_L001	Plate4_1151R_0_M_NS1_week5_S50_L001	Plate4_1151R_0_M_NS1_week9_S71_L001	Plate4_1193R_0_F_NS1_week5_S51_L001	Plate4_1193R_0_F_NS1_week9_S72_L001	Plate4_1193R_L_F_NS1_week5_S52_L001	Plate4_1193R_L_F_NS1_week9_S73_L001	Plate4_2529R_0_F_NS1_week5_S53_L001	Plate4_2529R_0_F_NS1_week9_S74_L001	Plate4_2529R_L_F_NS1_week5_S54_L001	Plate4_2529R_L_F_NS1_week9_S75_L001	Plate4_2529R_RL_F_NS1_week5_S55_L001	Plate4_2529R_RL_F_NS1_week9_S76_L001	Plate4_3861R_0_M_NS1_week5_S56_L001	Plate4_3861R_0_M_NS1_week9_S77_L001	Plate4_3861R_L_M_NS1_week5_S57_L001	Plate4_3861R_L_M_NS1_week9_S78_L001	Plate4_3861R_R_M_NS1_week5_S58_L001	Plate4_3971R_0_F_NS1_week5_S59_L001	Plate4_3971R_0_F_NS1_week9_S79_L001	Plate4_3971R_RL_F_NS1_week9_S81_L001	Plate4_3971R_R_F_NS1_week9_S80_L001	Plate4_3975R_0_F_NS1_week5_S60_L001	Plate4_3975R_L_F_NS1_week5_S61_L001	Plate4_3975R_L_F_NS1_week9_S82_L001	Plate4_3975R_RL_F_NS1_week9_S83_L001	Plate5_2808_NS1_0_Female_week5_S37_L001	Plate5_2808_NS1_0_Female_week9_S49_L001	Plate5_2808_NS1_L_Female_week5_S38_L001	Plate5_2808_NS1_L_Female_week9_S50_L001	Plate5_2808_NS1_RR_Female_week5_S40_L001	Plate5_2808_NS1_RR_Female_week9_S52_L001	Plate5_2808_NS1_R_Female_week5_S39_L001	Plate5_2808_NS1_R_Female_week9_S51_L001	Plate5_2824_NS1_0_Male_week5_S43_L001	Plate5_2824_NS1_0_Male_week9_S55_L001	Plate5_2824_NS1_L_Male_week5_S44_L001	Plate5_2824_NS1_L_Male_week9_S56_L001	Plate5_2824_NS1_R_Male_week5_S45_L001	Plate5_2824_NS1_R_Male_week9_S57_L001	Plate5_2864_NS1_R_Male_week5_S46_L001	Plate5_2864_NS1_R_Male_week9_S58_L001	Plate5_2893_NS1_0_Male_week5_S47_L001	Plate5_2893_NS1_0_Male_week9_S59_L001	Plate5_2893_NS1_R_Male_week5_S48_L001	Plate5_2893_NS1_R_Male_week9_S60_L001	Plate5_2999_NS1_0_Female_week5_S41_L001	Plate5_2999_NS1_0_Female_week9_S53_L001	Plate5_2999_NS1_R_Female_week5_S42_L001	Plate5_2999_NS1_R_Female_week9_S54_L001
PWY0-845	5370.525387205387	5270.244377104377	6501.269090909091	5583.091111111111	5191.671851851852	4792.572390572391	5594.50936026936	5782.683973063973	7063.930033670033	5343.518114478115	12998.657777777777	5142.409292929293	6768.792121212123	5137.461683501684	9738.873737373737	5264.406801346801	12174.67764309764	3378.8868013468013	9534.715084175083	4032.68632996633	2425.1228956228956	8809.491515151514	6599.470841750842	6872.783367003365	7001.142154882155	7170.430437710437	5149.455488215488	6802.868686868686	4648.144713804713	6869.139124579124	3304.08202020202	6492.496228956229	5791.628417508417	9683.682626262627	9873.28835016835	3474.7905723905724	7357.408215488214	4037.414276094276	6838.1779124579125	6293.967272727273	5041.173265993265	5183.689966329966	5574.227272727272	5434.249898989898	8088.612659932659	4543.301212121212	7177.8947474747465	5199.256363636363	7967.34531986532	3869.6094276094277	8716.732323232322	4232.337643097643	6396.319057239057	3940.5635016835017	7634.614814814815	4092.5502356902352	6877.455690235689	4094.620067340067	3851.6729292929294	3184.8255892255893	5155.918585858585	5021.716094276094	5146.516430976431	3976.042424242424	4668.633265993266	4131.55367003367	5385.436565656566	4513.237979797979	4562.814949494948	17500.013198653196	7077.354006734006	8041.657037037037	5786.776026936026	3537.4945454545455	5863.597845117844	9223.274006734006	5260.884646464647	8224.462626262626	9291.314006734006	11247.79185185185	3874.187003367003	10313.162693602691	5609.859865319865	6380.578249158249	5997.1705723905725	7332.5843771043765	6938.055420875421	7875.934276094275	8097.858787878787	6609.322222222223	3976.7245117845114	14311.756902356905	7274.63191919192
PWY0-862	4190.1923076923085	3844.666425339367	3960.294128959276	4027.4037895927595	3998.284208144796	3917.911153846154	3825.2840497737557	5132.833676470588	3363.8787895927603	4179.776436651583	5335.563970588234	3104.8036085972853	1600.4571719457015	4130.542873303168	3898.562986425339	4044.670248868779	3087.126855203619	5206.791990950226	2756.2060180995477	3279.8777375565614	5919.9289819004525	3504.579841628959	4199.863540723982	6992.180633484163	3560.664502262444	4331.128947963801	3289.0220022624435	2984.131221719457	2496.3552488687783	3113.776119909502	2560.8151018099543	3584.632398190045	3830.56778280543	3672.0147624434385	3270.279705882353	3141.234468325792	2906.9795361990946	3573.224490950226	2596.856843891403	4160.146866515837	1762.1020588235294	4044.543699095023	2148.408834841629	3634.253042986425	2033.115475113122	3384.9221945701356	2898.594773755656	3368.0713235294115	2792.9411877828056	3478.082273755656	2512.4806221719455	3432.0946153846153	3165.412907239819	3146.0887669683257	3246.1089027149324	3196.4304298642533	2565.972081447964	3332.768416289592	2118.3150339366516	3828.9289479638005	2585.9159389140273	2720.525090497738	2978.1816515837104	2828.3508936651583	2506.468438914027	2979.897352941176	3649.393608597285	3412.25185520362	2718.713789592761	7358.284343891402	4696.254061085972	3332.1126583710407	3202.9407692307686	1278.6298981900452	3422.7267760180994	4921.854943438915	3181.760328054299	2892.4112443438917	5074.670667420814	3180.3351923076925	3102.806097285068	3243.3700113122172	3545.1921380090503	2544.4596380090497	5445.137647058824	2125.7706787330317	4051.1359954751133	2489.109841628959	4842.657794117647	2070.1782692307693	3006.851029411765	4521.186346153846	5967.672454751131
PWY490-3	83.3	27.9	54.4	61.9	85.0	17.6	107.80000000000001	110.5	64.7	79.19999999999999	40.8	85.39999999999999	41.5	100.2	16.9	21.3	9.2	17.4	143.60000000000002	188.6	21.1	143.79999999999998	44.6	47.900000000000006	45.6	57.6	18.2	53.6	20.3	35.7	16.7	69.8	9.8	149.1	36.2	18.8	42.800000000000004	36.2	33.6	76.19999999999999	58.5	72.39999999999999	40.0	29.7	2.6	194.20000000000002	60.8	7.1	9.6	5.2	4.8	48.800000000000004	4.5	27.7	13.0	92.0	73.2	6.0	24.3	11.3	226.70000000000002	87.8	33.9	22.7	3.3	100.0	93.8	40.7	22.8	316.90000000000003	99.8	184.1	31.7	56.4	167.7	464.3	145.1	59.1	175.4	462.6	66.7	761.4	162.6	33.3	129.79999999999998	164.70000000000002	112.60000000000001	188.0	234.8	84.0	98.19999999999999	301.5	300.70000000000005
PWY4FS-7	16360.44410658307	14196.532175548587	18681.22652664576	16317.102263322884	15653.487805642633	13953.603504702194	16562.158169278995	16543.9032476489	17803.430833855797	15254.969761755487	22496.507404388703	17854.448244514108	19660.48123510972	15421.947931034483	16737.14113479624	16261.009968652043	16516.992683385582	12356.912112852664	14704.02889028213	14671.493410658306	12933.050269592479	18188.771078369897	16113.474808777428	17194.43653291536	16761.584984326022	21335.00240125392	10273.832137931035	11370.303642633227	10079.375830721003	12155.562507836989	8393.06984952978	11856.288752351096	12692.63280877743	17094.880150470217	16239.154601880877	10597.355523510972	15106.604652037619	12443.249266457682	15623.716087774294	15845.328520376173	10819.39950470219	14805.81421316614	12247.972495297805	12834.960094043887	12242.802758620688	14133.030507836986	13150.785749216304	11596.345780564263	12914.306626959244	9535.4097492163	14621.048620689657	12239.693899686521	11502.117366771161	11373.821755485897	13147.960858934168	11772.30268338558	12444.724940438871	9459.179159874608	8623.618739811913	9027.524275862068	12339.81928526646	11933.229843260187	14280.525053291536	11989.168601880876	10636.87757366771	9276.83344200627	11338.650670846398	13035.943887147332	11422.651868338558	39780.70587460816	19734.399373040746	20941.591278996864	16110.170087774291	8697.457836990596	19479.29621943574	21211.766219435736	17051.717009404387	15723.806363636364	25381.526915360508	21644.19457680251	14063.83810658307	19387.26354858934	17149.459203761755	13870.761210031347	18619.08306583072	16266.815862068965	21938.92763009404	15389.618012539182	27067.343216300942	13698.793636363638	14135.14984952978	34693.89174294671	22711.260394984332
PWY4FS-8	16360.44410658307	14196.532175548587	18681.22652664576	16317.102263322884	15653.487805642633	13953.603504702194	16562.158169278995	16543.9032476489	17803.430833855797	15254.969761755487	22496.507404388703	17854.448244514108	19660.48123510972	15421.947931034483	16737.14113479624	16261.009968652043	16516.992683385582	12356.912112852664	14704.02889028213	14671.493410658306	12933.050269592479	18188.771078369897	16113.474808777428	17194.43653291536	16761.584984326022	21335.00240125392	10273.832137931035	11370.303642633227	10079.375830721003	12155.562507836989	8393.06984952978	11856.288752351096	12692.63280877743	17094.880150470217	16239.154601880877	10597.355523510972	15106.604652037619	12443.249266457682	15623.716087774294	15845.328520376173	10819.39950470219	14805.81421316614	12247.972495297805	12834.960094043887	12242.802758620688	14133.030507836986	13150.785749216304	11596.345780564263	12914.306626959244	9535.4097492163	14621.048620689657	12239.693899686521	11502.117366771161	11373.821755485897	13147.960858934168	11772.30268338558	12444.724940438871	9459.179159874608	8623.618739811913	9027.524275862068	12339.81928526646	11933.229843260187	14280.525053291536	11989.168601880876	10636.87757366771	9276.83344200627	11338.650670846398	13035.943887147332	11422.651868338558	39780.70587460816	19734.399373040746	20941.591278996864	16110.170087774291	8697.457836990596	19479.29621943574	21211.766219435736	17051.717009404387	15723.806363636364	25381.526915360508	21644.19457680251	14063.83810658307	19387.26354858934	17149.459203761755	13870.761210031347	18619.08306583072	16266.815862068965	21938.92763009404	15389.618012539182	27067.343216300942	13698.793636363638	14135.14984952978	34693.89174294671	22711.260394984332
PWYG-321	3577.273469387755	3332.3755102040814	3249.4285714285716	3214.114285714286	3762.318367346939	3367.6897959183675	3438.710204081633	4194.734693877552	2914.3102040816325	3625.885714285714	4639.420408163265	2892.220408163266	813.4040816326532	3680.473469387756	3631.1510204081633	3869.0448979591843	2655.036734693878	5122.579591836734	2600.130612244898	2777.1428571428573	5447.951020408164	3060.8816326530614	3876.367346938775	6577.959183673469	2983.2	4134.930612244899	3218.669387755102	2733.061224489796	2294.6938775510203	2834.865306122449	2312.8897959183673	3413.8775510204077	3565.714285714286	3187.5183673469387	3102.5142857142855	3125.9510204081635	2693.1673469387756	3092.008163265306	2207.926530612245	3775.6163265306122	1495.983673469388	3405.1346938775514	1795.812244897959	3339.3551020408163	1920.0	3085.371428571428	2481.159183673469	3290.3755102040814	2482.2122448979594	3388.3346938775508	2239.420408163265	2906.9387755102043	3140.987755102041	2913.5755102040816	2873.70612244898	2860.065306122449	2324.081632653061	2973.061224489796	1930.5061224489796	3677.657142857143	2374.457142857143	2433.942857142857	2669.0448979591833	2494.8	2505.648979591837	2451.0857142857144	2614.114285714286	3217.9591836734694	2579.8285714285716	6994.285714285715	3838.604081632653	2739.0122448979596	2642.4489795918366	1167.4530612244898	2629.4938775510204	4705.885714285714	2824.3836734693878	2355.5755102040816	3976.4326530612248	2538.195918367347	2702.2775510204083	2749.1510204081633	3096.2204081632653	2233.469387755102	4280.816326530612	1733.8775510204082	3518.8408163265303	2336.669387755102	3838.261224489796	1640.1061224489797	2694.9306122448984	3388.3346938775508	4381.934693877551
PYRIDNUCSAL-PWY	9921.559523809525	9330.704285714286	10253.509047619047	9551.014761904762	9600.281904761903	9270.679523809524	9975.909047619047	10537.307619047617	10953.409523809523	10059.978571428572	18498.62285714285	9651.90238095238	8583.171904761904	9797.702857142862	14345.587619047621	10790.828571428576	15136.458095238097	10778.408571428572	12235.062380952384	7983.006666666666	10067.413333333332	12745.240476190476	12633.639523809523	13835.306666666664	10545.302857142857	13178.655714285715	9197.430952380953	9818.97380952381	7623.18380952381	10385.331428571428	6225.18238095238	10264.425238095238	10407.685238095237	13244.18428571429	12578.25380952381	8051.138095238095	10230.013809523809	7346.423809523809	9433.314285714287	10285.24	6675.567142857143	9562.559047619048	7627.617619047619	9366.712857142857	10576.143809523808	8515.72619047619	9936.705238095241	9510.756666666664	10352.147142857142	8363.833333333334	11133.965714285716	7596.07380952381	9051.447142857141	7564.13619047619	10776.979047619048	7286.199523809523	10128.465714285712	7564.124285714286	6614.254285714284	7698.5566666666655	8608.455238095235	8114.428095238096	8875.935714285712	7947.315238095238	9069.720000000001	6898.274761904761	7957.299523809523	8979.970952380952	8404.458571428571	26478.44476190476	13317.043809523811	12097.193809523811	10408.47380952381	5579.931428571428	10417.91142857143	14754.512380952381	9694.86095238095	11283.657142857142	16570.845238095233	15494.439999999999	8447.021904761905	15267.801428571429	10551.924285714284	9561.447142857141	12612.808095238093	10266.160000000002	12121.673333333332	11608.763809523809	15545.730952380953	9052.242857142857	7429.249047619049	19918.978571428575	12613.010476190477
PYRIDNUCSYN-PWY	16618.48333333333	14356.628253968256	18628.456349206346	16730.27142857143	15903.460476190476	14028.33984126984	16650.011111111107	17187.893492063486	17013.206349206346	15224.721111111108	22235.569206349195	17076.742857142857	17798.019206349207	15489.587460317462	16412.603174603177	16074.531111111113	16152.835714285713	12578.390317460318	14798.968730158731	14036.476507936512	12931.597142857145	17247.35873015873	15508.267936507937	18649.693809523807	16327.198888888888	20626.936190476194	10420.97492063492	11816.074920634921	10153.228253968255	12269.587142857144	8495.419206349206	12343.433015873017	13029.909523809525	16979.991904761908	16545.875873015877	10803.602063492062	14840.29888888889	12832.588412698413	15111.180793650792	16290.1653968254	10390.521428571428	15273.37888888889	11833.00634920635	13059.23888888889	11719.134126984127	14219.325714285715	12858.032222222224	11886.96349206349	12906.765873015873	9651.607936507935	14334.376984126988	12701.576190476191	11821.947460317462	11665.46015873016	12693.390634920635	11932.446666666669	12164.718730158731	9750.359682539683	8150.385079365079	9623.586666666668	11787.743650793653	11416.90428571429	14025.21857142857	11191.001587301591	10118.701111111111	9188.69253968254	11167.583333333332	12714.680952380953	11287.166984126985	38337.16111111111	19093.410634920634	20144.67222222222	15032.00857142857	8067.558730158729	18516.58349206349	21392.09873015873	16292.940793650792	15281.351111111111	24044.36380952381	20346.90904761905	13252.093968253968	18678.342063492066	16261.230476190472	13167.514761904762	19057.485079365077	15464.61634920635	21094.187301587306	14716.049841269842	25535.997142857144	12962.187142857143	14273.270793650792	32476.90492063492	23419.696190476196
PYRIDOXSYN-PWY	5595.779999999999	5499.055454545454	6766.776363636363	5828.879090909091	5386.3390909090895	4954.454545454545	5847.56909090909	6029.739090909091	7305.417272727272	5557.787272727273	13429.701818181817	5384.229090909091	6926.406363636363	5373.121818181818	10125.804545454544	5498.817272727272	12662.588181818184	3536.8918181818185	9963.71	4182.3436363636365	2528.35	9125.928181818177	6915.098181818182	7210.642727272727	7205.144545454544	7501.825454545454	5403.114545454545	7061.727272727272	4875.473636363636	7130.376363636363	3453.792727272727	6758.709999999999	6070.270909090908	10036.139090909091	10300.025454545452	3641.745454545455	7650.061818181817	4216.898181818182	7079.461818181818	6586.750909090908	5219.842727272728	5417.685454545454	5757.349999999999	5699.508181818182	8446.31090909091	4720.842727272727	7410.684545454546	5455.648181818181	8270.865454545454	4054.363636363636	9070.895454545454	4406.841818181818	6673.12	4108.4290909090905	7893.309090909091	4266.762727272727	7140.720909090907	4288.447272727272	3982.442727272727	3338.072727272727	5338.271818181818	5198.26	5385.164545454545	4157.854545454546	4901.041818181818	4185.134545454545	5378.006363636363	4729.441818181817	4779.08	18250.14	7383.193636363636	8328.466363636364	5990.187272727273	3687.4236363636364	6119.501818181819	9594.073636363633	5490.3209090909095	8516.50909090909	9698.224545454545	11650.909999999998	4049.8845454545453	10723.830909090908	5839.71	6626.502727272727	6269.551818181818	7650.229090909091	7232.206363636364	8229.550909090909	8417.697272727271	6854.45	4123.091818181818	14772.290909090909	7578.714545454544
REDCITCYC	198.8167164179104	166.38268656716414	267.22029850746264	163.6997014925373	277.6137313432836	322.20895522388054	138.9886567164179	197.3749253731343	464.24417910447755	234.27223880597012	903.5892537313432	93.67880597014924	717.8489552238806	115.51880597014926	440.24776119402986	144.54268656716414	534.8041791044775	64.83044776119402	245.3677611940298	221.38388059701487	84.18805970149252	522.4423880597014	100.64955223880595	70.92358208955223	590.8710447761193	152.05253731343282	51.22746268656716	349.79104477611935	52.29313432835821	353.72776119402977	81.14149253731343	262.91999999999996	82.2197014925373	557.1958208955223	318.7988059701492	50.14925373134328	331.33611940298505	111.9331343283582	421.6047761194029	126.45134328358208	307.87880597014924	130.5635820895522	393.8597014925373	63.050149253731334	231.2131343283582	216.35641791044776	518.3301492537313	50.688358208955215	408.3653731343283	60.17910447761193	365.0238805970149	167.82447761194027	205.26089552238807	136.30567164179104	510.26865671641787	142.035223880597	347.82268656716417	69.85791044776118	256.47582089552236	45.134328358208954	316.3038805970149	312.0035820895522	106.20358208955221	91.52238805970147	37.43641791044776	595.8734328358208	1062.6250746268654	71.98051560379918	76.8286567164179	588.1755223880596	228.71820895522384	484.4794029850746	359.6453731343283	125.1976119402985	180.1862686567164	400.83044776119397	162.270447761194	500.23880597014914	280.29671641791043	670.3826865671641	94.56895522388058	462.80238805970146	227.8155223880597	316.4794029850746	144.89373134328358	234.09671641791041	245.1922388059701	205.43641791044772	373.0728358208955	363.3940298507462	222.80059701492533	1046.8656716417909	273.13791044776116
RHAMCAT-PWY	7303.518705882353	6601.431647058823	6890.521176470589	6694.526588235294	7186.391294117647	7013.021529411765	6884.449176470588	7861.151764705882	6850.75317647059	7653.604588235295	10658.761294117649	7025.303294117648	4002.8480000000004	7116.503176470589	8229.140470588234	8456.438470588238	7076.965058823529	10955.462823529411	5813.544588235295	6212.8405882352945	10806.921294117648	7224.985529411767	9340.648823529415	11348.597058823529	6920.544470588237	9852.334235294116	6837.789764705882	5705.0376470588235	5280.321764705882	6249.69105882353	4882.681294117647	6501.264705882352	7815.018823529413	7130.375764705883	6145.813176470589	6975.106000000001	5784.043176470589	5643.984588235295	5446.598705882353	7129.175529411766	3554.6178823529417	7160.072470588237	4245.425647058823	6634.593411764706	5091.308235294118	6300.046117647059	5544.990941176471	6810.651647058824	5269.059882352942	6958.272823529413	5490.659529411765	5989.15294117647	5106.197529411765	5910.3049411764705	6152.617176470589	5430.86494117647	5795.477647058823	5854.798235294118	4529.744470588235	6474.812588235293	5330.229882352941	5080.288470588235	6319.344941176471	5945.784941176471	6479.4338823529415	4897.527294117647	5393.287764705882	7207.152352941176	6078.43305882353	15474.745882352941	9962.047176470589	7256.938352941177	7983.758823529413	3429.804352941176	7442.309058823528	9114.50282352941	7125.699176470589	6196.430235294119	11991.965529411766	7857.7260000000015	7053.537764705881	7622.07694117647	8355.086235294117	5756.46	10789.119411764706	5443.7476470588235	9069.650823529411	6347.876235294118	11812.095647058824	4798.136117647058	5736.93305882353	11207.69576470588	8990.287411764708
RIBOSYN2-PWY	16663.107082324455	14538.45146489104	18840.06897094431	16866.207336561743	15961.416622276029	14130.093789346249	16796.29898305085	17494.971162227605	17067.83395883777	15084.998547215497	22716.52487893462	16856.86001210654	17867.61743341405	15394.17740920097	16831.247409200965	16032.169782082325	16857.49	12175.40429782082	15191.84069007264	14226.582167070219	12720.013849878938	17575.54573849879	15434.128535108954	17960.49881355932	16452.815108958835	20544.0884503632	10325.339685230021	11919.95167070218	10153.041949152543	12496.489891041165	8443.284806295398	12536.550835351089	13158.346525423729	17242.041997578694	17000.240544794193	10575.594394673122	14895.5043220339	12893.148934624696	14804.653232445522	16379.038062953996	10285.800060532685	15221.235799031476	11649.859576271187	13247.166658595641	12150.732905569006	14054.063486682806	13015.250859564165	11832.244539951575	13260.427820823246	9444.293559322034	14815.409745762712	12501.13167070218	12119.461343825664	11632.141283292978	13076.028305084745	12107.40231234867	12332.58363196126	9742.477978208231	8202.117288135592	9626.753026634382	11821.158958837772	11661.105108958838	13980.74504842615	11248.477288135593	10084.598958837772	9212.270593220339	11190.066307506053	12743.229309927361	11185.14078692494	38692.96795399516	18865.41989104116	20068.41323244552	14924.924891041162	8092.612542372881	18150.36807506053	21481.724527845032	15984.914443099275	15458.336997578692	23728.66360774818	20381.872881355932	12936.470617433411	18805.030895883778	15537.008401937046	13282.11633171913	18637.798813559322	15506.276174334142	20726.551888619848	14940.223716707022	24689.549987893464	12953.961283292978	13823.088462469732	32257.366113801454	23167.2582566586
RUMP-PWY	906.9799999999999	709.2149999999999	816.3799999999999	728.4849999999999	797.8050000000001	1091.3600000000001	772.405	745.3999999999999	1364.3600000000001	1054.19	2495.5850000000005	949.2199999999999	1213.6249999999998	931.74	1588.365	1239.8899999999999	1302.9650000000001	642.94	821.78	788.6650000000001	1201.1950000000002	1000.84	1196.2849999999999	925.8250000000002	1253.14	1201.1000000000001	843.15	1097.8400000000001	525.91	1070.615	420.485	1072.575	695.0	1249.115	863.9399999999999	877.5150000000001	1034.91	539.075	1266.77	678.1700000000001	751.785	966.0449999999998	1066.395	775.4899999999999	808.97	860.2850000000001	1341.9850000000001	1124.4850000000001	963.6500000000001	853.0500000000001	848.05	654.915	681.545	684.7950000000001	979.655	525.81	1259.95	400.06	1008.155	627.83	1114.13	737.86	768.5250000000001	487.105	1201.78	1171.665	1677.2000000000003	691.71	1006.275	1993.445	1718.98	1364.4900000000002	1387.02	613.0350000000001	1405.675	1496.8899999999999	1131.15	1202.025	1639.2150000000001	1570.335	1115.0499999999997	1550.5549999999998	1492.83	1040.0	1181.48	1009.5449999999998	1507.8499999999997	907.9299999999998	2040.7649999999999	968.8249999999999	1028.15	2739.2200000000003	1388.3799999999999
