Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
3974R_0_M_NS1_week10_S79_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.3333333333333333)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.5)	(39.0, 2.833333333333333)	(40.0, 6.333333333333333)	(41.0, 9.083333333333332)	(42.0, 22.166666666666664)	(43.0, 59.41666666666667)	(44.0, 172.50000000000003)	(45.0, 285.33333333333377)	(46.0, 581.3333333333304)	(47.0, 8503.333333330946)	(48.0, 15164.250000009637)	(49.0, 2746.1666666667925)	(50.0, 1164.416666666681)	(51.0, 11052.500000002194)	(52.0, 13006.000000005677)	(53.0, 3825.3333333339206)	(54.0, 2032.2499999998258)	(55.0, 583.1666666666629)	(56.0, 67.16666666666677)	(57.0, 17.41666666666667)	(58.0, 24.666666666666657)	(59.0, 34.333333333333314)	(60.0, 5.833333333333333)	(61.0, 21.833333333333325)	(62.0, 108.99999999999955)	(63.0, 14.666666666666675)	(64.0, 2.5)	(65.0, 1.8333333333333333)	(66.0, 1.0)	(67.0, 0.5)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
3974R_0_M_NS1_week10_S79_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.5)	(33.0, 1.0)	(34.0, 0.5)	(35.0, 0.0)	(36.0, 1.5)	(37.0, 5.5)	(38.0, 9.0)	(39.0, 8.166666666666666)	(40.0, 7.666666666666667)	(41.0, 13.666666666666666)	(42.0, 17.333333333333332)	(43.0, 25.66666666666666)	(44.0, 51.83333333333336)	(45.0, 529.4999999999914)	(46.0, 5401.666666666222)	(47.0, 4806.416666666757)	(48.0, 5963.999999999079)	(49.0, 8030.666666664001)	(50.0, 1422.8333333332928)	(51.0, 2528.166666666704)	(52.0, 2644.000000000087)	(53.0, 2910.0000000001883)	(54.0, 3116.0833333335927)	(55.0, 995.0000000000214)	(56.0, 10329.000000000842)	(57.0, 10488.83333333446)	(58.0, 913.5000000000216)	(59.0, 267.50000000000045)	(60.0, 231.8333333333341)	(61.0, 194.91666666666734)	(62.0, 74.00000000000001)	(63.0, 54.083333333333336)	(64.0, 47.25000000000003)	(65.0, 26.999999999999993)	(66.0, 22.333333333333332)	(67.0, 35.66666666666667)	(68.0, 35.33333333333333)	(69.0, 13.333333333333337)	(70.0, 9.166666666666668)	(71.0, 29.8333333333333)	(72.0, 83.9999999999999)	(73.0, 12.333333333333337)	(74.0, 2.5)	(75.0, 1.5)	(76.0, 0.5)	(77.0, 0.5)	(78.0, 0.8333333333333333)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.5)	(85.0, 0.8333333333333333)	(86.0, 0.5)	(87.0, 0.5)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
3974R_L_M_NS1_week10_S80_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.5)	(37.0, 0.5)	(38.0, 0.0)	(39.0, 1.0)	(40.0, 2.0)	(41.0, 3.5)	(42.0, 13.666666666666666)	(43.0, 39.58333333333333)	(44.0, 133.5833333333333)	(45.0, 263.8333333333342)	(46.0, 679.0833333333399)	(47.0, 9973.583333333587)	(48.0, 15442.666666676812)	(49.0, 3320.3333333337155)	(50.0, 1548.7499999999316)	(51.0, 11139.833333335693)	(52.0, 12987.416666672352)	(53.0, 4261.416666667234)	(54.0, 2334.749999999948)	(55.0, 554.2499999999935)	(56.0, 68.50000000000011)	(57.0, 19.166666666666664)	(58.0, 24.666666666666654)	(59.0, 33.49999999999997)	(60.0, 9.583333333333334)	(61.0, 16.166666666666675)	(62.0, 99.99999999999966)	(63.0, 15.500000000000009)	(64.0, 3.5)	(65.0, 1.8333333333333333)	(66.0, 0.5)	(67.0, 1.0)	(68.0, 0.5)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
3974R_L_M_NS1_week10_S80_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.5)	(25.0, 0.5)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.5)	(33.0, 1.5)	(34.0, 2.0)	(35.0, 1.0)	(36.0, 1.0)	(37.0, 2.0)	(38.0, 2.8333333333333335)	(39.0, 5.0)	(40.0, 6.166666666666667)	(41.0, 8.833333333333332)	(42.0, 12.833333333333336)	(43.0, 23.16666666666666)	(44.0, 56.66666666666673)	(45.0, 612.1666666666666)	(46.0, 5888.333333332456)	(47.0, 5268.583333333016)	(48.0, 6847.916666664984)	(49.0, 7735.416666664276)	(50.0, 1429.7499999999566)	(51.0, 2512.8333333333685)	(52.0, 2821.833333333498)	(53.0, 3529.083333333786)	(54.0, 3784.9166666671995)	(55.0, 1126.8333333333421)	(56.0, 10424.66666666776)	(57.0, 10515.416666667928)	(58.0, 959.8333333333579)	(59.0, 261.8333333333341)	(60.0, 279.3333333333336)	(61.0, 245.83333333333442)	(62.0, 101.66666666666661)	(63.0, 65.00000000000001)	(64.0, 51.41666666666668)	(65.0, 35.58333333333334)	(66.0, 27.16666666666666)	(67.0, 40.16666666666668)	(68.0, 31.66666666666666)	(69.0, 10.833333333333336)	(70.0, 7.499999999999999)	(71.0, 25.16666666666665)	(72.0, 69.16666666666677)	(73.0, 10.0)	(74.0, 2.333333333333333)	(75.0, 1.5)	(76.0, 1.5)	(77.0, 1.3333333333333333)	(78.0, 0.8333333333333333)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.3333333333333333)	(82.0, 0.3333333333333333)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.6666666666666666)	(87.0, 0.6666666666666666)	(88.0, 0.0)	(89.0, 0.3333333333333333)	(90.0, 0.3333333333333333)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
Positive_control_S89_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 1.0)	(41.0, 4.0)	(42.0, 4.333333333333334)	(43.0, 5.0)	(44.0, 13.66666666666667)	(45.0, 42.33333333333333)	(46.0, 112.41666666666664)	(47.0, 251.25000000000014)	(48.0, 517.4166666666642)	(49.0, 8559.16666666453)	(50.0, 20140.999999998385)	(51.0, 12632.750000004957)	(52.0, 6961.083333331527)	(53.0, 13774.166666673766)	(54.0, 9272.333333332317)	(55.0, 4079.416666667364)	(56.0, 263.750000000001)	(57.0, 63.83333333333338)	(58.0, 17.416666666666668)	(59.0, 11.416666666666668)	(60.0, 5.999999999999999)	(61.0, 1.25)	(62.0, 0.9166666666666665)	(63.0, 1.1666666666666665)	(64.0, 0.5)	(65.0, 0.0)	(66.0, 0.0)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
Positive_control_S89_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.5)	(35.0, 0.5)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 1.5)	(40.0, 3.1666666666666665)	(41.0, 1.8333333333333333)	(42.0, 1.5)	(43.0, 4.833333333333334)	(44.0, 5.833333333333333)	(45.0, 7.666666666666666)	(46.0, 12.833333333333334)	(47.0, 25.666666666666654)	(48.0, 69.66666666666674)	(49.0, 808.0000000000209)	(50.0, 6957.4166666648225)	(51.0, 7091.166666664706)	(52.0, 3500.0000000004534)	(53.0, 3596.4166666671363)	(54.0, 11118.333333335602)	(55.0, 9686.749999999853)	(56.0, 14394.166666674528)	(57.0, 7073.499999998317)	(58.0, 2304.6666666666406)	(59.0, 849.0000000000039)	(60.0, 768.166666666667)	(61.0, 490.0833333333332)	(62.0, 223.66666666666669)	(63.0, 118.16666666666666)	(64.0, 66.83333333333334)	(65.0, 39.66666666666667)	(66.0, 26.49999999999999)	(67.0, 22.499999999999993)	(68.0, 14.000000000000002)	(69.0, 10.500000000000002)	(70.0, 7.333333333333333)	(71.0, 6.166666666666667)	(72.0, 4.5)	(73.0, 2.0)	(74.0, 2.0)	(75.0, 1.5)	(76.0, 0.3333333333333333)	(77.0, 0.6666666666666666)	(78.0, 0.3333333333333333)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.3333333333333333)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
T1D_NS1_defined_mouse_inocula_S81_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.5)	(39.0, 3.0)	(40.0, 3.8333333333333335)	(41.0, 7.166666666666666)	(42.0, 13.25)	(43.0, 33.5)	(44.0, 112.74999999999999)	(45.0, 186.08333333333357)	(46.0, 372.333333333331)	(47.0, 6484.666666665263)	(48.0, 9708.749999999784)	(49.0, 4631.0000000002465)	(50.0, 3508.16666666712)	(51.0, 2983.1666666668907)	(52.0, 4681.416666666871)	(53.0, 12546.250000004873)	(54.0, 12433.250000004653)	(55.0, 3106.2500000002738)	(56.0, 383.749999999998)	(57.0, 108.16666666666659)	(58.0, 72.91666666666667)	(59.0, 67.83333333333339)	(60.0, 26.58333333333331)	(61.0, 42.83333333333336)	(62.0, 199.83333333333462)	(63.0, 25.833333333333307)	(64.0, 8.833333333333332)	(65.0, 5.666666666666666)	(66.0, 0.5)	(67.0, 0.0)	(68.0, 0.5)	(69.0, 1.0)	(70.0, 0.5)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
T1D_NS1_defined_mouse_inocula_S81_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 1.5)	(33.0, 2.0)	(34.0, 0.5)	(35.0, 1.5)	(36.0, 2.5)	(37.0, 2.8333333333333335)	(38.0, 3.5)	(39.0, 3.6666666666666665)	(40.0, 6.166666666666666)	(41.0, 9.833333333333332)	(42.0, 14.333333333333336)	(43.0, 20.833333333333332)	(44.0, 41.66666666666667)	(45.0, 382.3333333333295)	(46.0, 3981.5000000006753)	(47.0, 5826.833333332515)	(48.0, 6170.916666665559)	(49.0, 2231.2499999999154)	(50.0, 2312.499999999946)	(51.0, 5005.833333333236)	(52.0, 5591.166666666056)	(53.0, 5564.66666666609)	(54.0, 6506.666666665316)	(55.0, 2429.8333333333444)	(56.0, 8582.083333331238)	(57.0, 2554.750000000041)	(58.0, 451.33333333333036)	(59.0, 373.8333333333328)	(60.0, 1039.0000000000157)	(61.0, 990.000000000018)	(62.0, 245.166666666667)	(63.0, 119.83333333333327)	(64.0, 85.74999999999991)	(65.0, 46.583333333333336)	(66.0, 39.25)	(67.0, 72.83333333333331)	(68.0, 66.99999999999999)	(69.0, 22.999999999999993)	(70.0, 18.66666666666666)	(71.0, 42.000000000000036)	(72.0, 153.41666666666669)	(73.0, 18.750000000000004)	(74.0, 1.5)	(75.0, 1.0)	(76.0, 2.0)	(77.0, 2.1666666666666665)	(78.0, 0.8333333333333333)	(79.0, 0.8333333333333333)	(80.0, 1.0)	(81.0, 0.5)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.3333333333333333)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
T1D_NS6_defined_mouse_inocula_S82_L001_R1_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.75)	(40.0, 2.8333333333333335)	(41.0, 6.333333333333333)	(42.0, 19.333333333333336)	(43.0, 40.83333333333333)	(44.0, 85.16666666666667)	(45.0, 154.75000000000006)	(46.0, 1122.1666666666893)	(47.0, 4614.0833333336)	(48.0, 10229.08333333405)	(49.0, 4352.833333333827)	(50.0, 3128.7500000002956)	(51.0, 4276.833333333896)	(52.0, 9755.499999999874)	(53.0, 9438.416666665966)	(54.0, 6685.749999998426)	(55.0, 2402.416666666642)	(56.0, 285.00000000000097)	(57.0, 185.33333333333417)	(58.0, 370.33333333332985)	(59.0, 405.58333333332786)	(60.0, 44.91666666666669)	(61.0, 22.66666666666666)	(62.0, 55.16666666666678)	(63.0, 5.833333333333332)	(64.0, 2.666666666666667)	(65.0, 1.0)	(66.0, 0.5)	(67.0, 0.5)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
T1D_NS6_defined_mouse_inocula_S82_L001_R2_001	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 1.0)	(33.0, 2.0)	(34.0, 1.5)	(35.0, 0.5)	(36.0, 0.3333333333333333)	(37.0, 0.5)	(38.0, 1.0)	(39.0, 3.0)	(40.0, 7.333333333333333)	(41.0, 13.500000000000002)	(42.0, 16.0)	(43.0, 20.0)	(44.0, 39.00000000000001)	(45.0, 520.9999999999901)	(46.0, 3778.1666666672495)	(47.0, 6147.749999998906)	(48.0, 8368.416666664103)	(49.0, 3449.5833333337537)	(50.0, 1055.833333333365)	(51.0, 5747.91666666591)	(52.0, 6116.916666665596)	(53.0, 4473.6666666670335)	(54.0, 6524.833333331944)	(55.0, 1566.2499999999377)	(56.0, 4731.4166666667825)	(57.0, 3122.333333333594)	(58.0, 359.1666666666655)	(59.0, 204.75000000000017)	(60.0, 346.74999999999886)	(61.0, 452.9166666666627)	(62.0, 329.9999999999997)	(63.0, 283.16666666666686)	(64.0, 332.6666666666649)	(65.0, 99.16666666666642)	(66.0, 22.66666666666666)	(67.0, 18.499999999999996)	(68.0, 19.499999999999996)	(69.0, 10.333333333333337)	(70.0, 6.499999999999999)	(71.0, 11.500000000000005)	(72.0, 45.00000000000004)	(73.0, 10.0)	(74.0, 2.6666666666666665)	(75.0, 1.1666666666666665)	(76.0, 0.3333333333333333)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.3333333333333333)	(81.0, 0.0)	(82.0, 0.3333333333333333)	(83.0, 0.3333333333333333)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.3333333333333333)	(91.0, 0.3333333333333333)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.3333333333333333)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
